customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15613854,46,Female,Spain,true,48,2022-09-02,622,107073.27,2,true,30984.59,true
15682541,36,Female,Spain,false,72,2020-09-02,616,132311.71,1,false,15462.84,false
15720893,34,Female,Spain,false,108,2017-09-03,637,0.0,2,false,26057.08,false
15775572,42,Female,Germany,false,72,2020-09-02,531,88324.31,2,true,75248.75,false
15800856,34,Male,Spain,true,36,2023-09-02,643,83132.09,1,true,21360.88,false
15665695,49,Female,France,true,48,2022-09-02,594,0.0,2,true,23631.55,false
15718106,34,Male,France,false,72,2020-09-02,625,0.0,2,false,197283.2,false
15689612,34,Female,Spain,true,96,2018-09-03,554,0.0,1,false,106981.03,false
15725024,33,Female,Germany,true,36,2023-09-02,805,105663.56,2,false,33330.89,false
15682600,39,Male,Germany,false,108,2017-09-03,620,159492.79,1,true,80582.34,true
15728474,32,Male,Germany,true,48,2022-09-02,558,108235.91,1,true,143783.28,false
15766869,37,Male,Germany,true,12,2025-09-01,634,89696.84,2,true,193179.88,false
15615991,42,Male,France,true,84,2019-09-03,654,99263.09,1,true,67607.9,false
15697686,40,Female,France,true,72,2020-09-02,787,0.0,2,true,84151.98,false
15798850,32,Male,France,false,84,2019-09-03,576,0.0,2,true,4660.91,false
15767414,40,Male,France,true,24,2024-09-01,591,99886.42,2,true,88695.19,false
15651823,60,Female,France,false,72,2020-09-02,590,147751.75,1,true,88206.04,true
15717185,28,Male,France,true,96,2018-09-03,711,0.0,2,true,64286.39,false
15808960,40,Male,Germany,false,60,2021-09-02,620,108197.11,2,true,49722.34,false
15730137,31,Male,France,false,0,2026-09-01,628,88421.81,1,false,72350.47,false
15639590,30,Female,France,false,36,2023-09-02,758,141581.08,1,true,156249.06,false
15748597,56,Male,Spain,true,60,2021-09-02,844,99529.7,1,false,157230.06,true
15665963,30,Male,Spain,true,24,2024-09-01,681,128393.29,1,true,180593.45,false
15692406,37,Male,France,true,60,2021-09-02,427,0.0,2,true,121485.1,false
15649536,38,Male,Germany,false,48,2022-09-02,741,128015.83,1,true,58440.43,false
15749519,38,Male,France,false,72,2020-09-02,822,128289.7,3,true,9149.96,true
15588918,37,Female,France,false,72,2020-09-02,671,0.0,2,true,197202.48,false
15707962,40,Male,France,false,72,2020-09-02,606,119501.88,2,true,46774.94,false
15803947,30,Female,Germany,false,72,2020-09-02,757,161378.02,1,false,71926.28,true
15814519,37,Female,France,false,84,2019-09-03,648,0.0,2,true,194238.92,false
15737104,47,Female,Germany,true,0,2026-09-01,652,126597.89,2,true,38798.79,true
15584229,23,Female,Germany,true,108,2017-09-03,671,123943.18,1,true,159553.27,false
15593128,56,Female,France,false,120,2016-09-03,608,129255.2,2,true,142492.04,true
15655464,67,Female,France,true,36,2023-09-02,640,0.0,1,false,42964.63,false
15731166,30,Female,France,true,12,2025-09-01,743,127023.39,1,true,138780.89,false
15667934,36,Male,France,false,0,2026-09-01,512,129804.17,1,true,53020.9,false
15711977,36,Male,France,false,48,2022-09-02,695,161533.0,1,true,100940.91,false
15750547,26,Male,France,true,108,2017-09-03,738,0.0,2,true,48644.94,false
15663808,59,Female,Germany,true,96,2018-09-03,666,152614.51,2,true,188782.3,false
15595713,33,Male,Spain,true,72,2020-09-02,548,0.0,1,true,31728.35,false
15748352,34,Male,Spain,true,0,2026-09-01,598,104488.17,1,false,43249.67,false
15699524,30,Female,France,false,36,2023-09-02,466,0.0,1,true,193984.6,false
15738662,37,Male,Germany,false,108,2017-09-03,652,159434.03,1,true,178373.93,false
15621768,45,Male,Spain,false,72,2020-09-02,712,112994.65,1,false,198398.68,false
15676810,31,Female,France,true,12,2025-09-01,561,81480.27,2,true,65234.6,false
15580462,40,Male,Spain,true,12,2025-09-01,607,112544.45,1,true,19842.22,false
15811594,28,Female,Spain,true,36,2023-09-02,660,128929.88,1,true,198069.71,false
