customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15699309,38,Female,Spain,false,48,2022-09-02,510,0.0,1,true,118913.53,true
15625524,40,Male,France,true,60,2021-09-02,512,0.0,2,true,146457.83,false
15637753,50,Male,Germany,false,24,2024-09-01,751,96888.39,1,true,77206.25,true
15718057,51,Female,France,false,24,2024-09-01,760,9999.0,1,false,179614.8,true
15753831,32,Male,Spain,true,84,2019-09-03,642,100433.8,1,true,39768.59,false
15658969,51,Male,France,false,84,2019-09-03,711,0.0,3,true,38409.79,true
15742632,31,Female,France,true,108,2017-09-03,670,0.0,1,false,76254.83,false
15807595,51,Male,Germany,false,84,2019-09-03,485,144244.59,2,true,51113.14,false
15699772,40,Female,Germany,false,36,2023-09-02,428,129248.11,2,true,72876.43,true
15806132,55,Male,France,true,48,2022-09-02,555,-1.0,1,true,74149.77,false
15703482,34,Male,Germany,false,108,2017-09-03,710,134260.36,2,true,147074.67,false
15769254,34,Female,Germany,false,108,2017-09-03,757,101861.36,2,false,187011.96,false
15751336,30,Male,Spain,true,36,2023-09-02,630,0.0,2,false,10486.69,false
15784301,42,Male,France,false,0,2026-09-01,850,0.0,2,true,44165.84,false
15736274,31,Male,France,false,96,2018-09-03,751,0.0,2,false,17550.49,false
15595388,30,Female,France,true,120,2016-09-03,594,0.0,2,true,124071.71,false
15776348,20,Male,Germany,false,48,2022-09-02,835,124365.42,1,false,180197.74,true
15614187,39,Female,Germany,true,36,2023-09-02,648,126935.98,2,false,57995.74,false
15619436,32,Female,France,false,36,2023-09-02,700,0.0,1,false,95740.37,false
15651264,51,Male,Germany,false,48,2022-09-02,850,124425.99,1,false,118545.49,true
15675854,50,Male,Spain,true,0,2026-09-01,573,159304.07,1,false,155915.24,true
15658475,36,Male,France,false,96,2018-09-03,834,142882.49,1,true,89983.02,true
15670416,43,Female,France,true,0,2026-09-01,780,0.0,1,false,15705.27,false
15610271,42,Female,Spain,false,36,2023-09-02,684,103210.27,1,true,31002.03,false
15615896,39,Male,Spain,false,96,2018-09-03,621,0.0,2,true,36122.96,false
15771750,36,Female,Germany,false,120,2016-09-03,655,122314.39,1,true,9181.66,false
15734005,42,Female,France,false,12,2025-09-01,633,0.0,2,true,56865.62,false
15744606,29,Male,Spain,true,96,2018-09-03,832,93833.86,1,false,10417.87,false
15784445,33,Male,Spain,false,12,2025-09-01,717,99106.73,1,false,194467.23,false
15638513,40,Female,France,false,84,2019-09-03,723,142856.95,2,false,38019.74,false
15642619,46,Male,Spain,false,24,2024-09-01,603,0.0,2,true,174478.54,false
15644882,36,Female,Germany,false,120,2016-09-03,616,78249.53,1,true,136934.91,false
15577683,29,Female,France,true,48,2022-09-02,539,0.0,2,true,100919.19,false
15757559,53,Female,France,false,84,2019-09-03,595,0.0,2,true,41371.68,true
15600832,43,Female,France,false,108,2017-09-03,508,0.0,1,true,103726.71,false
15743498,52,Male,Germany,false,108,2017-09-03,532,137755.76,1,true,163191.99,true
15590097,33,Female,Spain,false,84,2019-09-03,537,136082.0,1,true,62746.54,false
15770543,37,Male,France,false,84,2019-09-03,679,74260.03,1,true,194617.98,false
15582033,44,Male,Germany,false,36,2023-09-02,753,138076.47,1,true,15523.09,true
15710365,50,Male,France,false,0,2026-09-01,646,104129.24,2,true,181794.86,true
15804853,48,Female,France,false,0,2026-09-01,781,57098.96,1,true,85644.06,true
15615670,36,Male,France,true,60,2021-09-02,762,119547.46,1,true,42693.65,false
15670898,60,Female,France,false,60,2021-09-02,740,108028.08,2,false,25980.42,true
15702293,35,Female,Spain,true,84,2019-09-03,588,0.0,2,true,108739.15,false
15589312,30,Male,France,false,36,2023-09-02,588,115007.08,1,false,176858.5,false
15592025,53,Male,France,true,84,2019-09-03,651,0.0,2,true,130132.41,false
15799534,71,Male,France,true,60,2021-09-02,720,183135.39,2,true,197688.5,false
15638159,36,Female,France,false,72,2020-09-02,649,86607.39,1,false,19825.09,false
15574554,66,Male,Germany,true,96,2018-09-03,537,103291.25,2,true,130664.79,false
15713559,32,Female,Germany,true,60,2021-09-02,473,146602.25,2,true,72946.95,false
15727391,29,Male,Germany,false,108,2017-09-03,688,144553.5,2,true,143454.95,false
15788183,43,Female,Germany,false,12,2025-09-01,458,106870.12,2,true,100564.37,false
15758048,50,Male,France,true,24,2024-09-01,582,148942.0,1,true,116944.3,false
15603481,55,Female,Spain,true,48,2022-09-02,689,0.0,2,true,58442.25,false
15634146,18,Male,Germany,true,24,2024-09-01,835,142872.36,1,true,117632.63,false
15716431,30,Female,France,true,120,2016-09-03,775,191091.74,2,true,96170.38,false
15572182,33,Female,Germany,false,36,2023-09-02,505,106506.77,3,true,45445.78,true
