customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15713578,50,Female,France,true,108,2017-09-03,483,0.0,2,true,111020.24,false
15739803,34,Male,Spain,false,108,2017-09-03,686,0.0,2,true,127569.8,false
15600651,24,Male,France,true,12,2025-09-01,749,0.0,3,true,47911.03,false
15583212,43,Female,France,false,60,2021-09-02,600,134022.06,1,true,194764.83,false
15693864,49,Female,Germany,false,60,2021-09-02,567,134956.02,1,true,93953.84,true
15641690,67,Male,Spain,true,84,2019-09-03,681,0.0,2,false,163714.92,false
15794874,41,Male,Spain,true,108,2017-09-03,696,127523.75,1,false,191417.42,false
15808189,52,Male,France,true,72,2020-09-02,449,0.0,2,false,123622.0,false
15746749,32,Female,Spain,true,36,2023-09-02,681,0.0,2,true,59679.9,false
15683677,39,Male,Spain,true,108,2017-09-03,769,0.0,1,true,47722.79,false
15753549,25,Male,France,false,12,2025-09-01,669,157848.53,1,false,37543.93,true
15797160,49,Female,France,true,96,2018-09-03,492,0.0,1,true,182865.09,true
15811842,26,Male,Spain,true,84,2019-09-03,630,0.0,2,true,6656.64,false
15795954,35,Male,France,false,24,2024-09-01,746,172274.01,1,true,22374.97,false
15725039,32,Male,Spain,true,96,2018-09-03,702,71667.74,1,true,126082.18,false
15679249,57,Female,Germany,false,48,2022-09-02,351,163146.46,1,true,169621.69,true
15628007,33,Male,France,false,12,2025-09-01,653,0.0,2,false,53379.52,false
15690231,62,Female,Spain,true,0,2026-09-01,612,167026.61,2,true,192892.05,false
15667190,21,Female,Spain,true,12,2025-09-01,630,85818.18,1,true,133102.3,false
15701962,29,Female,Spain,false,24,2024-09-01,590,166930.76,2,true,122487.73,false
15672821,28,Male,France,true,60,2021-09-02,591,0.0,2,true,48606.92,false
15742204,31,Male,Germany,true,72,2020-09-02,579,139729.54,1,false,135815.38,false
15693732,66,Female,France,true,108,2017-09-03,775,0.0,2,true,67622.34,false
15759274,32,Female,France,true,120,2016-09-03,447,0.0,1,true,151815.76,false
15746802,30,Female,France,false,72,2020-09-02,477,131286.46,1,true,194144.45,false
15634218,27,Male,Germany,false,48,2022-09-02,501,95331.83,2,true,132104.76,false
15631359,38,Female,France,false,60,2021-09-02,489,117289.92,1,false,85231.88,false
15621520,42,Female,Germany,false,24,2024-09-01,783,139707.28,1,true,2150.22,false
15614893,38,Male,Spain,true,24,2024-09-01,689,0.0,1,true,82709.8,false
15606386,46,Female,Germany,false,36,2023-09-02,753,111512.75,3,true,159576.75,true
15684921,25,Male,Spain,true,96,2018-09-03,792,142862.21,1,true,130639.01,false
15793307,41,Female,Spain,false,48,2022-09-02,724,142880.28,3,false,185541.2,true
15704231,33,Female,France,true,96,2018-09-03,430,0.0,1,true,69759.91,false
15700650,34,Male,France,false,36,2023-09-02,681,0.0,2,false,55816.2,false
15749119,31,Female,France,true,36,2023-09-02,710,0.0,2,true,112289.06,false
15717527,49,Female,France,false,108,2017-09-03,619,145359.99,1,true,38186.85,false
15725945,42,Female,Spain,false,24,2024-09-01,659,0.0,1,false,162734.31,true
15638231,62,Female,Spain,true,24,2024-09-01,730,0.0,2,true,162889.1,false
15719649,38,Male,France,false,36,2023-09-02,553,99844.68,1,false,187915.7,false
15699507,25,Female,France,true,84,2019-09-03,542,0.0,2,false,82393.08,false
15657829,30,Male,Germany,false,96,2018-09-03,806,168078.83,1,true,85028.36,true
15797900,56,Male,France,false,108,2017-09-03,517,142147.32,1,false,39488.04,true
15722813,30,Male,Spain,false,48,2022-09-02,470,125385.01,1,true,68293.93,false
15568449,38,Male,Spain,true,84,2019-09-03,661,143006.7,1,true,15650.89,false
15742607,36,Male,Germany,true,84,2019-09-03,850,102800.72,1,true,87352.43,false
15714087,45,Female,Germany,false,60,2021-09-02,624,151855.33,1,true,68794.15,false
15621244,36,Male,France,true,0,2026-09-01,678,107379.68,1,true,84460.18,false
15702149,33,Female,Germany,true,12,2025-09-01,767,144753.21,1,true,132480.75,false
15569682,37,Male,Germany,false,108,2017-09-03,768,108308.11,1,true,41788.25,true
15806081,48,Female,Germany,false,24,2024-09-01,608,127924.25,2,true,32202.61,false
15765048,37,Male,France,false,36,2023-09-02,545,0.0,2,true,170307.43,false
15774127,46,Male,France,false,36,2023-09-02,518,0.0,2,true,76515.79,false
15811958,44,Male,Germany,false,24,2024-09-01,850,112755.34,2,false,158171.36,false
15592123,30,Male,France,true,72,2020-09-02,768,0.0,2,true,199454.37,false
15622033,41,Female,Germany,false,36,2023-09-02,847,101543.51,4,true,16025.17,true
15769308,36,Female,Germany,false,108,2017-09-03,635,81231.85,2,true,196731.08,false
15780215,31,Male,France,true,72,2020-09-02,636,0.0,2,true,2382.61,false
15694321,37,Female,France,false,36,2023-09-02,619,0.0,2,true,53394.12,false
15734659,46,Female,Germany,false,60,2021-09-02,640,107978.4,2,true,155876.06,false
15779973,35,Male,Germany,true,36,2023-09-02,684,99967.76,1,true,176882.08,false
15662698,43,Female,Spain,true,84,2019-09-03,648,81153.82,1,true,144532.85,true
15763907,39,Female,France,false,12,2025-09-01,820,104614.29,1,true,61538.43,true
15779423,39,Male,France,true,12,2025-09-01,716,70657.61,2,true,76476.05,false
15652999,33,Male,Germany,true,12,2025-09-01,742,137937.95,1,true,51387.1,false
