customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15726032,33,Male,France,false,108,2017-09-03,608,89968.69,1,true,68777.26,false
15571816,70,Female,Spain,true,60,2021-09-02,850,0.0,1,true,705.18,false
15612525,57,Female,France,false,12,2025-09-01,499,0.0,1,false,131372.38,true
15747807,43,Female,France,false,72,2020-09-02,720,137824.03,2,true,172557.77,false
15697497,45,Female,France,true,108,2017-09-03,518,105525.65,2,true,73418.29,false
15589195,38,Female,Germany,true,84,2019-09-03,766,130933.74,1,false,2035.94,false
15703399,26,Female,France,true,60,2021-09-02,756,101641.14,2,false,154460.68,false
15597131,32,Male,France,true,60,2021-09-02,415,145807.59,1,true,3064.65,false
15700255,44,Male,Germany,false,96,"",814,95488.82,2,false,107013.59,false
15612050,48,Female,Spain,true,96,2018-09-03,556,168522.37,1,true,151310.16,false
15765518,51,Female,France,false,24,2024-09-01,643,105229.53,1,true,34967.75,true
15678168,27,Female,Spain,true,84,2019-09-03,648,0.0,2,true,163060.43,false
15699619,31,Male,France,false,120,2016-09-03,641,155978.17,1,true,91510.71,false
15773868,37,Female,Germany,false,36,2023-09-02,653,125734.2,2,true,134625.09,true
15620123,39,Male,France,false,72,2020-09-02,605,111169.91,1,false,9641.4,false
15720941,34,Male,Germany,true,96,2018-09-03,710,147833.3,2,false,1561.58,false
15651943,65,Female,Spain,true,12,2025-09-01,580,0.0,2,false,103182.46,false
15741092,34,Male,Spain,false,120,2016-09-03,671,153360.02,1,true,140509.86,false
15579808,39,Female,Germany,true,96,2018-09-03,754,129401.87,1,true,87684.93,false
15696539,21,Female,France,true,84,2019-09-03,613,105627.95,1,true,36560.51,false
15784958,55,Female,France,true,120,2016-09-03,797,0.0,4,true,49418.87,true
15761024,33,Female,France,true,24,2024-09-01,619,167733.51,2,true,65222.48,false
15785815,31,Male,Germany,true,12,2025-09-01,670,142631.54,2,true,175894.24,false
15693200,36,Female,France,false,84,2019-09-03,752,0.0,2,true,184866.86,false
15628530,42,Male,France,false,36,2023-09-02,694,156864.2,2,false,88890.75,false
15671243,47,Female,France,false,108,2017-09-03,558,0.0,2,true,103787.28,false
15754929,31,Male,France,false,120,2016-09-03,757,39539.39,2,false,192519.39,false
15742848,41,Male,France,true,60,2021-09-02,673,0.0,1,true,65657.29,false
15718912,44,Female,Germany,true,60,2021-09-02,608,126147.84,1,false,132424.69,true
15802466,53,Female,France,true,84,2019-09-03,534,0.0,2,true,80619.17,false
15628893,29,Male,France,false,96,2018-09-03,681,0.0,1,true,66367.33,false
15658432,40,Male,France,true,72,2020-09-02,688,0.0,1,true,47886.44,false
15697045,35,Female,Spain,true,108,2017-09-03,726,0.0,2,false,100556.98,false
15699335,33,Female,Germany,true,36,2023-09-02,615,137657.25,2,true,171657.57,false
15655252,41,Male,France,true,120,2016-09-03,758,79857.64,1,true,78088.17,false
15746995,31,Male,Germany,false,108,2017-09-03,724,138166.3,1,true,12920.43,false
15567860,44,Female,Spain,false,84,2019-09-03,581,189318.16,2,true,45026.23,true
15665590,46,Male,France,true,72,2020-09-02,541,0.0,2,true,83456.67,false
15735968,41,Male,France,true,120,2016-09-03,605,0.0,2,false,97213.09,false
15801256,49,Male,Spain,true,84,2019-09-03,746,0.0,2,false,10096.25,false
15745433,30,Female,Germany,false,24,2024-09-01,716,205770.78,2,false,65464.66,false
15756824,50,Female,Germany,false,60,2021-09-02,613,101242.98,2,true,12493.61,false
15688865,35,Female,France,false,108,2017-09-03,850,0.0,2,false,25329.48,false
15662483,43,Male,France,true,84,2019-09-03,850,0.0,2,true,173851.11,false
15585066,43,Female,France,true,12,2025-09-01,-1,0.0,1,false,112026.1,true
15774401,51,Male,Spain,false,48,2022-09-02,773,0.0,2,false,123587.83,true
15620750,28,Male,France,true,36,2023-09-02,559,141099.43,1,true,15607.27,false
15709256,28,Female,France,true,108,2017-09-03,850,0.0,2,true,164864.67,false
15570533,55,Female,Germany,true,84,2019-09-03,621,131033.76,1,false,75685.59,true
15601977,44,Male,Spain,true,24,2024-09-01,497,121250.04,1,false,79691.4,false
15813451,18,Male,Spain,true,96,2018-09-03,677,134796.87,2,true,114858.9,false
