customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15698028,37,Female,France,false,12,2025-09-01,506,0.0,2,true,31766.3,false
15802593,49,Female,France,true,84,2019-09-03,504,0.0,3,false,87822.14,true
15619857,64,Female,France,true,24,2024-09-01,605,129555.7,1,true,13601.79,false
15681206,49,Female,France,false,36,2023-09-02,722,0.0,1,true,140765.57,true
15698510,42,Male,Germany,false,108,2017-09-03,468,181627.14,2,true,172668.39,false
15681758,25,Female,Spain,false,120,2016-09-03,525,0.0,2,true,69361.95,false
15603088,23,Female,Spain,true,108,2017-09-03,451,0.0,2,false,48021.71,false
15763662,43,Male,Germany,true,24,2024-09-01,711,39043.29,2,true,175423.69,false
15672374,52,Male,France,false,96,2018-09-03,672,170008.84,1,false,56407.42,true
15645463,27,Female,France,true,60,2021-09-02,843,0.0,2,true,67494.23,false
15582066,21,Male,France,true,48,2022-09-02,561,0.0,1,true,36942.35,false
15646091,43,Female,Spain,false,48,2022-09-02,560,95140.44,2,true,123181.44,true
15711618,39,Female,Germany,false,12,2025-09-01,704,124640.51,1,true,116511.12,true
15632079,37,Female,Germany,false,96,2018-09-03,720,156282.79,1,true,45985.52,false
15758755,34,Female,France,true,108,2017-09-03,729,132121.71,1,false,105409.31,false
15615207,47,Male,Spain,true,0,2026-09-01,792,0.0,1,true,5557.88,true
15626040,63,Male,Spain,true,0,2026-09-01,793,0.0,2,false,27166.75,false
15581811,30,Female,Germany,true,12,2025-09-01,678,139676.95,2,false,16146.0,false
15777045,44,Female,Spain,false,36,2023-09-02,783,81811.71,1,true,164213.53,true
15691396,31,Male,Germany,true,60,2021-09-02,405,133299.67,2,true,72950.14,false
15602500,38,Male,Spain,true,12,2025-09-01,850,146343.98,1,false,103902.11,false
15660417,43,Female,Germany,false,120,2016-09-03,613,120481.69,1,false,94875.03,true
15755241,52,Female,France,true,24,2024-09-01,714,0.0,1,false,144045.08,true
15799600,48,Male,Germany,true,12,2025-09-01,640,111599.32,1,false,135995.58,false
15738501,48,Male,Germany,true,108,2017-09-03,601,163630.76,1,false,41816.49,true
15627848,38,Male,France,false,84,2019-09-03,683,109346.13,2,true,102665.92,false
15567893,33,Male,Germany,false,36,2023-09-02,556,124213.36,2,true,62627.55,false
15640266,41,Male,Spain,true,60,2021-09-02,621,104631.67,1,true,95551.22,false
15627514,46,Female,Spain,true,36,"",688,0.0,2,false,104902.68,false
15598838,37,Female,France,true,12,2025-09-01,659,151105.68,1,true,140934.57,false
15770039,39,Male,Germany,false,48,2022-09-02,572,112290.22,1,true,49373.97,true
15692408,35,Female,Spain,true,24,2024-09-01,463,0.0,2,true,1950.93,false
15651460,34,Male,Spain,true,84,2019-09-03,424,0.0,1,true,16250.61,false
15607988,37,Female,Germany,false,96,2018-09-03,663,155303.71,1,true,118716.63,false
15635598,29,Male,France,false,72,2020-09-02,812,0.0,2,false,168023.6,false
15781347,41,Female,France,true,12,2025-09-01,600,0.0,2,true,91193.65,false
15569624,31,Female,Germany,false,72,2020-09-02,671,105864.6,2,true,145567.34,false
15815534,37,Male,Spain,true,0,2026-09-01,505,134006.39,1,true,93736.69,false
15751445,52,Female,Germany,true,72,2020-09-02,734,71283.09,2,false,38984.37,false
15734850,36,Male,Spain,false,12,2025-09-01,676,82729.49,1,true,113810.12,false
15621140,37,Male,Spain,true,108,2017-09-03,644,0.0,2,true,96442.86,false
15619514,40,Male,Germany,false,36,2023-09-02,507,120105.43,1,true,92075.01,true
15577695,41,Male,France,false,24,2024-09-01,678,148088.11,1,true,14083.12,false
