customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15718369,33,Female,Germany,true,108,2017-09-03,795,130862.43,1,true,114935.21,false
15665956,46,Female,France,false,12,2025-09-01,509,0.0,1,true,71244.59,true
15633461,38,Male,Germany,true,60,2021-09-02,639,130170.82,1,true,149599.62,false
15620981,48,Female,France,false,36,2023-09-02,684,73309.38,1,false,21228.34,true
15604304,34,Female,Germany,true,48,2022-09-02,539,91622.42,1,true,136603.42,false
15796721,38,Male,France,true,36,2023-09-02,778,145018.49,2,true,126702.41,false
15627232,44,Male,Germany,true,84,2019-09-03,608,114203.47,1,true,77830.36,true
15752508,32,Male,Germany,true,84,2019-09-03,614,99462.8,2,true,51117.06,false
15758845,37,Female,Spain,true,0,2026-09-01,590,64345.21,1,false,61759.33,true
15774098,38,Male,Germany,true,36,2023-09-02,701,125385.49,2,false,52044.66,false
15641136,32,Male,France,true,24,2024-09-01,629,0.0,2,false,77965.44,false
15742210,38,Male,France,true,108,2017-09-03,700,65962.63,1,true,100950.48,false
15581748,57,Male,Germany,true,24,2024-09-01,754,101134.87,2,true,70954.41,false
15655794,36,Male,France,true,96,2018-09-03,620,0.0,2,true,145937.99,false
15689886,39,Male,Germany,true,120,2016-09-03,626,132287.92,3,true,51467.92,true
15782418,37,Female,Germany,true,108,2017-09-03,589,83495.11,1,true,143022.31,true
15577970,34,Male,France,false,60,2021-09-02,489,0.0,1,false,43540.59,false
15691004,37,Male,Spain,true,12,2025-09-01,407,0.0,1,true,49161.12,true
15574868,36,Male,Germany,false,60,"",792,115725.24,2,false,1871.25,false
15718454,44,Female,Spain,false,24,2024-09-01,712,0.0,2,false,45738.94,false
15777772,55,Male,Spain,true,108,2017-09-03,650,119618.42,1,true,29861.13,false
15620372,31,Male,Spain,false,36,2023-09-02,687,0.0,2,false,48228.1,false
15779985,37,Female,Germany,true,12,2025-09-01,750,133199.71,2,true,27366.77,false
15631739,24,Male,Spain,true,120,2016-09-03,704,122109.78,1,true,127654.37,false
15632665,61,Male,France,true,24,2024-09-01,832,0.0,1,false,127804.66,true
15616122,39,Male,France,true,96,2018-09-03,777,0.0,2,true,18613.52,false
15658067,48,Female,France,false,36,2023-09-02,636,120568.41,1,true,190160.04,true
15612043,36,Male,France,true,84,2019-09-03,418,90145.04,1,true,69157.93,false
15591552,32,Female,France,false,84,2019-09-03,600,98877.95,1,true,132973.21,false
15802071,35,Male,Germany,true,12,2025-09-01,762,117458.51,1,false,178361.48,true
15668889,43,Female,Germany,false,24,2024-09-01,665,116322.27,4,true,35640.12,true
15644699,40,Female,France,false,0,2026-09-01,850,0.0,2,true,1099.95,false
15624343,50,Female,Spain,false,84,2019-09-03,650,129667.77,1,false,42028.16,false
15649457,41,Male,Germany,true,24,2024-09-01,588,131341.46,2,false,7034.94,false
15780966,32,Female,France,false,24,2024-09-01,709,0.0,2,false,109681.29,false
15712596,31,Male,France,false,48,2022-09-02,499,0.0,1,true,25950.49,false
15583857,43,Female,Spain,false,48,2022-09-02,623,123536.52,2,false,154908.52,false
15728043,37,Female,Germany,false,84,2019-09-03,648,138503.51,2,true,57215.85,false
15627027,39,Male,France,true,60,2021-09-02,738,0.0,2,true,114388.98,false
15653050,76,Female,Germany,false,120,2016-09-03,719,95052.29,1,true,176244.87,false
15580805,27,Male,France,false,120,2016-09-03,655,0.0,2,true,51620.94,false
15728005,57,Female,France,false,108,2017-09-03,698,111359.55,2,true,105715.01,false
15712568,40,Male,Spain,false,120,2016-09-03,515,121355.99,1,true,138360.29,false
15784042,55,Male,France,true,84,2019-09-03,624,118793.6,1,true,95022.02,true
15638494,39,Female,Germany,true,120,2016-09-03,625,129845.26,1,true,96444.88,false
