customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15794171,45,Female,France,false,0,2026-09-01,475,134264.04,1,true,27822.99,true
15658929,29,Male,Spain,false,0,2026-09-01,683,133702.89,1,true,55582.54,true
15624592,31,Male,France,true,96,2018-09-03,0,0.0,2,true,169915.02,false
15622993,28,Male,Germany,false,96,2018-09-03,709,124695.72,2,true,145251.35,false
15694860,38,Female,France,false,72,2020-09-02,675,68065.8,1,false,138777.0,true
15780628,30,Female,France,false,72,2020-09-02,633,0.0,2,false,41642.29,false
15696900,29,Male,Germany,true,36,2023-09-02,505,145541.56,2,true,58019.95,false
15714993,41,Female,France,false,108,2017-09-03,552,124349.34,1,true,135635.25,false
15577274,43,Female,Germany,false,36,2023-09-02,549,134985.66,1,true,6101.41,false
15802501,33,Male,Germany,false,60,2021-09-02,724,103564.83,2,true,121085.72,false
15799031,39,Male,France,false,36,2023-09-02,523,0.0,2,true,6726.53,false
15666055,49,Female,France,false,84,2019-09-03,705,0.0,1,true,63405.2,true
15787655,47,Male,France,false,36,2023-02-09,707,0.0,2,true,174303.29,false
15651554,54,Female,Germany,true,48,2022-09-02,618,118449.21,1,true,133573.29,true
15761763,33,Male,France,false,96,2018-09-03,845,164385.53,1,true,150664.97,false
15582714,47,Male,Germany,true,108,2017-09-03,749,110022.74,1,false,135655.29,true
15783305,46,Female,France,false,84,2019-09-03,593,98752.51,1,true,145560.38,false
15714877,29,Female,France,false,120,2016-09-03,662,0.0,2,true,137508.31,false
15775905,47,Female,Germany,true,72,2020-09-02,612,130024.87,1,true,45750.21,true
15611105,35,Male,Spain,true,84,2019-09-03,799,0.0,2,false,140780.8,false
15669957,52,Male,Germany,true,108,2017-09-03,655,144696.75,1,true,49025.79,false
15631912,30,Male,France,false,96,2018-09-03,840,136291.71,1,true,54113.38,false
15582492,29,Female,France,false,24,"",535,112367.34,1,true,185630.76,false
15589449,56,Female,France,true,36,2023-09-02,815,0.0,3,true,94248.16,true
15753343,28,Female,France,true,24,2024-09-01,523,121164.11,1,true,59938.81,false
15697127,31,Female,France,true,24,2024-09-01,543,147674.26,1,true,16658.76,false
15592091,31,Male,Spain,true,24,2024-09-01,620,166833.86,2,true,135171.6,false
15606133,42,Male,Spain,true,84,2019-09-03,628,0.0,2,false,172967.87,false
15759751,48,Male,France,true,12,2025-09-01,483,0.0,2,true,110059.38,false
15796612,31,Female,France,false,12,2025-09-01,527,112203.25,1,true,182266.01,false
15724099,26,Male,France,true,72,2020-09-02,674,166257.96,1,true,149369.41,false
15746127,47,Female,France,false,24,2024-09-01,572,0.0,2,true,36099.7,false
15585599,34,Female,France,true,96,2018-09-03,530,0.0,2,false,141872.52,false
15609011,47,Male,Spain,false,96,2018-09-03,480,75408.33,1,true,25887.89,true
15591286,49,Female,Germany,true,48,2022-09-02,731,88826.07,1,true,33759.41,true
15720511,41,Male,Germany,false,36,2023-09-02,547,151191.31,1,true,175295.89,true
15566740,51,Male,Spain,true,36,2023-09-02,587,83739.32,1,false,148798.45,false
15625905,41,Male,Spain,false,0,2026-09-01,592,0.0,2,true,65906.07,false
15734892,37,Male,Spain,true,48,2022-09-02,579,0.0,2,true,32246.63,false
15595162,35,Female,Spain,false,96,2018-09-03,708,122570.69,1,false,199005.88,false
15642996,42,Female,Germany,false,108,2017-09-03,546,86351.85,2,true,57380.13,false
15566891,41,Female,Germany,false,36,2023-09-02,584,88594.93,1,true,178997.89,false
15609356,25,Male,France,false,12,2025-09-01,697,0.0,2,false,87803.32,false
15803378,44,Male,Spain,true,96,2018-09-03,850,0.0,2,true,183617.32,false
15651868,34,Male,France,false,72,2020-09-02,672,0.0,1,false,22736.06,false
15785367,56,Female,France,false,48,2022-09-02,651,0.0,1,false,84383.22,true
15714883,25,Female,France,true,24,2024-09-01,508,111395.53,1,false,48197.06,false
15746674,47,Female,France,false,84,2019-09-03,730,0.0,1,true,33373.26,true
15578671,29,Female,Spain,true,12,2025-09-01,706,209490.21,1,true,133267.69,true
15724691,34,Male,France,true,12,2025-09-01,712,0.0,2,true,195052.12,false
15801605,39,Female,France,true,0,2026-09-01,626,0.0,2,true,83295.09,false
15763415,41,Male,Germany,true,0,2026-09-01,567,134378.89,1,true,105746.94,false
15764033,43,Female,Germany,false,12,2025-09-01,693,121927.92,1,true,87994.95,true
15705544,61,Male,France,true,36,2023-09-02,633,157201.48,1,false,50368.63,false
15579820,38,Male,Spain,false,72,2020-09-02,704,106687.76,1,true,173776.5,false
