customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15705953,51,Male,Spain,false,0,2026-09-01,721,169312.13,1,true,109078.35,true
15603134,40,Female,Spain,true,120,2016-09-03,656,167878.5,1,false,151887.16,false
15649744,51,Female,France,true,36,2023-09-02,628,123981.31,2,true,40546.15,false
15721189,66,Female,France,true,84,2019-09-03,666,0.0,2,true,99792.82,false
15568106,38,Female,France,true,96,2018-09-03,592,119278.01,2,false,19370.73,false
15804610,41,Female,France,true,12,2025-09-01,601,0.0,2,false,160607.06,false
15651713,45,Male,France,false,72,2020-09-02,0,148071.39,1,true,183575.01,false
15626684,38,Female,France,true,60,2021-09-02,547,167539.97,1,false,159207.34,false
15723008,45,Female,France,true,12,2025-09-01,720,102882.4,2,true,35633.15,true
15610355,44,Male,France,false,12,2025-09-01,0,63438.91,1,true,64375.4,false
15791700,47,Male,Germany,true,24,2024-09-01,773,118079.47,4,true,143007.49,true
15759436,50,Female,France,true,24,2024-09-01,758,95813.76,3,true,67944.09,true
15648489,53,Male,France,true,48,2022-09-02,487,199689.49,1,true,24207.86,true
15581198,39,Female,Germany,false,0,2026-09-01,668,122104.79,1,true,112946.67,true
15724858,54,Female,France,false,108,2017-09-03,688,0.0,1,true,191212.63,true
15798659,43,Female,Spain,false,36,2023-09-02,526,0.0,2,true,31705.19,false
15679651,37,Female,Spain,false,12,2025-09-01,783,136689.66,1,true,197890.65,false
15663161,51,Female,Germany,false,60,2021-09-02,680,143139.87,1,false,47795.43,true
15721592,38,Female,France,false,60,2021-09-02,665,0.0,2,true,156439.56,false
15652218,33,Male,France,false,24,2024-09-01,750,152302.72,1,true,71333.44,false
15677804,38,Male,Spain,true,12,2025-09-01,783,0.0,3,true,80178.54,true
15619972,47,Female,France,false,108,2017-09-03,807,167664.83,1,false,125440.11,true
15607278,46,Female,Spain,true,96,2018-09-03,794,134593.79,1,true,46386.37,false
15617655,35,Female,Spain,true,108,2017-09-03,564,0.0,2,true,105837.38,false
15740557,43,Female,France,false,60,2021-09-02,753,0.0,2,true,109881.71,false
15717706,32,Female,France,true,36,2023-09-02,799,106045.92,2,true,17938.0,false
15588517,38,Male,France,true,84,2019-09-03,717,0.0,2,true,158580.05,false
15636541,35,Male,Germany,true,60,2021-09-02,683,144961.97,1,false,26796.73,false
15566988,46,Female,Germany,false,84,2019-09-03,656,141535.52,1,true,50595.15,true
15697035,31,Female,Spain,false,96,2018-09-03,740,0.0,2,false,86657.48,false
15644132,30,Female,France,true,108,2017-09-03,724,142475.87,1,true,107848.24,false
15645200,37,Female,Germany,false,24,2024-09-01,581,152508.99,1,true,187597.98,true
15793883,28,Male,France,false,36,2023-09-02,798,0.0,2,true,2305.27,false
15696605,49,Male,France,false,48,2022-09-02,571,180614.04,1,false,523.0,false
15805212,67,Female,France,true,12,2025-09-01,806,0.0,1,false,103945.58,false
15641715,34,Male,France,true,96,2018-09-03,599,0.0,2,true,174196.68,false
15645820,27,Male,France,false,84,2019-09-03,698,0.0,2,true,111471.55,false
15582149,34,Female,Germany,true,36,2023-09-02,850,129668.43,2,true,88743.99,false
15631406,50,Male,Germany,false,60,2021-09-02,459,109387.9,1,true,155721.15,false
15616676,23,Male,Germany,false,36,2023-09-02,632,122478.51,1,true,147230.77,true
15682467,36,Female,France,true,12,2025-09-01,725,118851.05,1,true,102747.02,false
15701319,37,Female,Germany,true,72,2020-09-02,614,96340.81,2,true,139377.24,true
15597309,36,Male,Spain,false,84,2019-09-03,749,0.0,2,false,80134.65,false
15800068,46,Female,Spain,true,72,2020-09-02,801,0.0,2,true,170008.74,false
15690175,45,Male,Spain,false,0,2026-09-01,585,0.0,2,false,189683.7,false
15782939,42,Male,France,false,48,2022-09-02,747,80214.36,1,true,115241.96,true
15615219,59,Male,France,true,60,2021-09-02,518,138772.15,1,false,123872.0,false
15583026,38,Female,France,false,0,2026-09-01,535,135919.33,1,true,80425.65,false
15724648,26,Male,France,false,72,2020-09-02,725,98684.15,1,false,133720.57,false
15673180,18,Female,Germany,false,24,2024-09-01,727,93816.7,2,true,126172.11,false
15605672,38,Female,France,true,60,2021-09-02,694,195926.39,1,true,85522.84,false
