customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15726931,41,Female,France,false,96,2018-09-03,715,56214.85,2,false,92982.61,true
15808473,72,Male,France,true,12,2025-09-01,673,0.0,2,false,111981.19,false
15765297,41,Male,Spain,true,0,2026-09-01,766,0.0,2,false,34283.23,false
15689294,44,Male,Germany,false,36,2023-09-02,705,105934.96,1,true,82463.69,false
15788659,46,Male,France,true,48,2022-09-02,695,0.0,2,true,137537.22,false
15578980,33,Female,Spain,true,36,2023-09-02,516,0.0,2,true,58685.59,false
15792328,39,Male,France,true,72,2020-09-02,475,0.0,1,true,56999.9,true
15672756,35,Female,France,true,96,2018-09-03,716,112808.18,1,false,17848.3,false
15588986,29,Female,Germany,true,48,2022-09-02,673,99097.36,1,true,9796.69,false
15749177,52,Female,Spain,true,84,2019-09-03,730,0.0,2,false,122398.84,false
15732832,40,Female,France,false,60,2021-09-02,707,0.0,2,true,41052.82,false
15752816,29,Male,France,false,36,2023-09-02,531,114590.58,1,false,75585.48,false
15594902,38,Male,France,true,36,2023-09-02,518,90957.81,1,false,162304.59,false
15771139,34,Male,Germany,false,96,2018-09-03,578,147487.23,2,true,66680.77,false
15624781,34,Male,France,true,12,2025-09-01,672,142151.75,2,true,168753.34,false
15710366,42,Female,Spain,true,12,2025-09-01,569,0.0,1,true,83629.6,true
15693259,30,Male,France,true,12,2025-09-01,676,128207.23,1,true,55400.17,false
15654409,34,Female,France,true,60,2021-09-02,665,67816.72,1,true,29641.58,false
15625522,31,Male,Spain,true,"",2019-09-03,700,0.0,2,false,145151.96,false
15624510,52,Male,France,false,72,2020-09-02,696,139781.06,1,true,27445.4,true
15711218,39,Male,Germany,false,24,2024-09-01,616,121704.32,2,true,55556.3,false
15694946,35,Male,France,true,108,2017-09-03,663,0.0,2,true,195580.28,false
15670587,25,Male,Germany,false,120,2016-09-03,558,111363.1,2,true,197264.35,false
15633352,31,Female,France,false,72,2020-09-02,628,175443.75,1,true,113167.17,true
15789974,33,Male,France,false,72,2020-09-02,713,9999.0,1,false,197519.66,true
15809777,55,Female,Germany,true,84,2019-09-03,497,131778.66,1,true,9972.64,false
15748068,31,Female,Spain,true,36,2023-09-02,571,0.0,2,true,194667.92,false
15568429,46,Female,Spain,false,36,2023-09-02,633,0.0,2,true,120250.58,false
15625632,36,Male,France,true,36,2023-09-02,577,121092.47,2,false,143783.46,false
15568238,20,Male,Spain,true,96,2018-09-03,650,0.0,2,true,113469.65,false
15711287,35,Female,Spain,false,60,2021-09-02,661,128415.45,1,true,142626.49,false
15683416,51,Male,Germany,true,96,2018-09-03,572,97750.07,3,true,193014.26,true
15736124,25,Male,France,true,12,2025-09-01,617,102585.88,2,true,115387.4,false
15566894,39,Male,France,false,36,2023-09-02,793,137817.52,1,false,83997.79,false
15744046,33,Male,Spain,true,96,2018-09-03,606,0.0,2,true,63176.77,false
15734365,39,Male,France,true,60,2021-09-02,579,0.0,2,false,39891.84,false
15638610,65,Female,Germany,false,60,2021-09-02,635,117325.54,1,true,155799.86,true
15725776,24,Male,Germany,false,84,2019-09-03,649,101195.23,1,false,133091.32,false
15672912,39,Female,Spain,false,84,2019-09-03,737,-5000.0,2,false,55356.39,true
15591248,29,Female,France,true,108,2017-09-03,628,71996.29,1,true,34857.46,false
15800049,43,Female,Spain,true,60,2021-09-02,728,0.0,1,true,120088.17,false
15707025,31,Female,Spain,true,60,2021-09-02,648,0.0,2,true,5199.02,false
15803479,67,Female,France,true,12,2025-09-01,708,0.0,2,false,3837.08,false
15712608,42,Female,Germany,true,24,2024-09-01,787,74483.97,2,false,44273.91,false
15750549,30,Male,Germany,true,12,2025-09-01,660,84440.1,2,true,60485.98,false
