customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15698786,39,Female,France,false,108,2017-09-03,819,133102.92,1,true,27046.46,true
15600739,35,Female,Spain,false,0,2026-09-01,562,0.0,2,true,119899.52,false
15682563,38,Male,Spain,false,60,2021-09-02,618,126473.99,1,true,91972.49,false
15600821,69,Male,France,true,24,2024-09-01,721,108424.19,1,true,178418.35,false
15812071,54,Male,France,true,72,2020-09-02,744,93806.31,2,false,140068.77,false
15584364,48,Male,France,false,48,2022-09-02,652,59486.31,1,true,163944.18,true
15742613,42,Female,Germany,false,96,2018-09-03,773,152324.66,2,true,171733.22,false
15643824,33,Male,France,true,0,2026-09-01,637,132255.99,2,false,74588.41,false
15604782,33,Female,Germany,true,84,2019-09-03,733,187257.94,1,false,190430.81,false
15726186,29,Male,Spain,false,48,2022-09-02,639,133434.57,2,true,97983.44,false
15643752,25,Male,France,false,60,2021-09-02,540,116160.23,1,true,13411.67,false
15643658,53,Male,Germany,false,24,2024-09-01,850,94078.97,2,true,36980.54,false
15759913,43,Male,Germany,true,72,2020-09-02,553,85200.82,2,true,160574.09,false
15671591,52,Male,Spain,false,36,2023-09-02,439,96196.24,4,true,198874.52,true
15631070,55,Male,Germany,true,108,2017-09-03,667,154393.43,1,true,137674.96,true
15743582,27,Female,France,true,36,2023-09-02,632,107375.82,1,true,62703.38,false
15725068,21,Female,Spain,true,108,2017-09-03,701,0.0,2,true,26327.42,false
15613216,39,Female,Spain,false,12,2025-09-01,639,141789.15,1,true,92455.96,false
15658449,45,Male,France,true,108,2017-09-03,695,43134.65,1,false,77330.35,false
15685654,66,Male,Spain,true,108,2017-09-03,514,0.0,2,true,14234.31,false
15621435,39,Female,France,false,12,2025-09-01,623,160903.2,1,false,78774.36,false
15786153,47,Male,France,false,108,2017-09-03,644,137774.11,2,true,151902.78,false
15812210,32,Female,Germany,true,96,2018-09-03,497,111537.23,4,true,9497.99,true
15629475,41,Male,France,false,24,2024-09-01,656,0.0,2,true,158973.77,false
15635034,37,Male,Germany,true,108,2017-09-03,727,101191.83,1,true,34551.35,true
15788367,44,Male,Spain,true,72,2020-09-02,487,61691.45,1,true,53087.98,false
15676958,34,Male,Germany,true,60,2021-09-02,765,86055.17,2,true,104220.5,false
15722072,53,Male,France,true,60,2021-09-02,630,138053.67,1,false,114110.97,false
15623202,39,Female,Germany,false,120,2016-09-03,704,102556.18,2,true,171971.25,true
15664270,45,Male,Germany,false,72,2020-09-02,692,142084.04,4,true,188305.85,true
15773723,22,Female,Spain,true,108,2017-09-03,588,67178.19,1,true,163534.75,true
15743293,35,Female,Germany,true,12,2025-09-01,651,163700.78,3,true,29583.48,true
15587299,48,Female,France,false,36,2023-09-02,567,0.0,1,true,55362.45,false
15621423,42,Female,France,false,84,2019-09-03,736,117280.23,3,false,41921.06,true
15793366,35,Male,Germany,true,84,2019-09-03,781,92526.15,2,true,173837.54,false
15734578,53,Female,France,true,12,2025-09-01,726,113537.73,1,false,28367.21,false
15690898,44,Male,France,false,96,2018-09-03,696,161889.79,1,false,75562.47,false
15702801,29,Female,France,false,36,2023-09-02,677,86616.35,1,false,91903.9,true
15788189,41,Female,France,false,96,2018-09-03,665,96147.55,1,true,137037.97,false
15751771,32,Male,Germany,true,24,2024-09-01,528,99092.45,1,false,111149.98,false
15756655,34,Female,France,false,24,2024-09-01,632,0.0,2,false,165385.55,false
15746035,25,Male,Spain,true,108,2017-09-03,450,74237.2,2,false,195463.35,false
15806420,34,Male,France,false,108,2017-09-03,772,0.0,2,true,170980.86,false
15572294,28,Male,France,false,84,2019-09-03,623,-1.0,1,false,129526.57,false
15579969,32,Female,France,true,108,2017-09-03,683,0.0,2,true,24991.92,false
