customer_id,age,gender,geography,is_active,tenure_months,date_opened,credit_score,balance,num_products,has_cr_card,estimated_salary,is_churned
15683553,33,Female,France,false,60,2021-09-02,788,0.0,2,false,116978.19,false
15676895,39,Female,Germany,true,72,2020-09-02,547,74596.15,3,true,85746.52,true
15592387,30,Male,France,false,60,2021-09-02,566,0.0,1,true,54926.51,true
15633064,37,Female,France,false,48,2022-09-02,438,0.0,2,true,64420.5,false
15783659,67,Male,France,true,48,2022-09-02,659,145981.87,1,true,131043.2,false
15596671,42,Female,Spain,false,96,2018-09-03,603,91611.12,1,false,144675.3,true
15796334,39,Male,Germany,false,120,2016-09-03,558,144757.02,1,true,22878.16,true
15662955,27,Male,France,false,96,2018-09-03,697,141223.68,2,true,90591.15,false
15716994,24,Male,Spain,false,36,2023-09-02,559,114739.92,1,true,85891.02,true
15811236,39,Male,Spain,true,72,2020-09-02,705,133261.13,1,true,78065.9,false
15578603,54,Female,Germany,false,12,2025-09-01,584,77354.37,1,false,138192.98,true
15663830,32,Male,Spain,true,72,2020-09-02,563,0.0,2,true,19720.08,false
15570859,36,Male,Germany,true,24,2024-09-01,626,181671.16,2,true,57531.14,false
15780038,38,Male,Spain,false,72,2020-09-02,756,119208.85,1,true,169763.89,true
15757001,32,Female,France,true,24,2024-09-01,624,79368.87,2,true,145471.94,false
15815420,47,Male,Spain,true,96,2018-09-03,808,139196.0,1,false,74028.36,false
15658668,49,Male,Spain,false,120,2016-09-03,581,0.0,2,false,41623.59,false
15684367,27,Male,Spain,false,60,2021-09-02,555,0.0,2,false,96398.51,false
15790442,33,Male,Spain,true,24,2024-09-01,631,0.0,2,true,158268.84,false
15625545,52,Male,Spain,true,108,2017-09-03,712,0.0,1,true,117977.45,true
15592000,48,Female,Germany,false,108,2017-09-03,781,82794.18,1,true,124720.68,true
15786739,37,Male,France,true,12,2025-09-01,669,125529.55,1,true,162260.93,false
15790658,42,Male,Spain,true,96,2018-09-03,621,68683.68,1,true,74157.71,false
15764537,43,Male,France,false,96,2018-09-03,703,0.0,2,true,9704.66,false
15734610,42,Male,France,false,48,2022-09-02,543,89838.71,3,true,85983.54,true
15697028,34,Male,Spain,true,0,2026-09-01,590,65812.35,2,false,160346.3,false
15732265,33,Male,France,false,108,2017-09-03,630,0.0,2,true,64804.59,false
15752694,32,Female,France,true,48,2022-09-02,653,83772.95,1,false,23920.65,false
15575679,24,Male,France,false,84,2019-09-03,590,126431.54,1,true,58781.11,false
15584749,39,Male,Germany,false,48,2022-09-02,668,79896.0,1,true,38466.39,false
15805676,29,Male,Spain,false,48,2022-09-02,515,151012.55,2,true,9770.97,false
15806922,41,Female,Spain,true,48,2022-09-02,674,126605.14,1,true,166694.93,false
15705343,32,Female,Spain,false,84,2019-09-03,649,0.0,1,true,28797.32,false
15617991,29,Male,France,true,48,2022-09-02,555,128744.04,1,true,47454.93,false
15581700,43,Male,Germany,true,36,2023-09-02,615,86920.86,1,true,150048.37,false
15656417,39,Female,France,false,12,2025-09-01,582,132077.48,2,true,192255.15,false
15655859,35,Male,Spain,false,60,2021-09-02,848,120046.74,2,true,84710.65,false
15605698,58,Male,France,true,36,2023-09-02,746,0.0,3,true,80344.96,true
15658233,41,Female,France,true,60,2021-02-09,724,109798.25,1,false,149593.61,false
15802009,33,Female,France,true,72,2020-09-02,770,0.0,2,true,126131.9,false
15647292,63,Male,France,false,84,2019-09-03,697,148368.02,1,false,118862.08,true
15599329,49,Female,France,true,84,2019-09-03,697,195238.29,4,false,131083.56,true
15643487,39,Male,Spain,false,120,2016-09-03,630,105473.74,1,false,58854.88,true
15574608,36,Male,France,true,96,2018-09-03,713,133889.35,1,true,143265.65,false
15606944,43,Male,Germany,false,108,2017-09-03,645,140121.17,1,true,11302.7,true
15674156,69,Male,Germany,true,36,2023-09-02,810,27288.43,1,true,110509.9,false
15580953,30,Male,France,true,48,2022-09-02,544,73218.89,1,false,126796.69,false
15756992,37,Male,France,false,12,2025-09-01,701,0.0,2,true,163457.55,false
15719541,31,Male,Spain,false,24,2024-09-01,675,90826.27,2,true,60270.87,false
