customer_id,ticket_id,issue_type,severity,resolution_time_hrs
15596175,354,Fraud Alert,Low,4.3
15802593,773,Loan Query,Low,3.9
15718057,831,Loan Query,Low,4.8
15592387,870,Loan Query,Low,1.0
15653780,1025,Login Issue,Medium,7.5
15625881,1209,Card Problem,Medium,4.2
15680303,1515,Loan Query,Low,2.3
15598751,2056,Fraud Alert,High,52.9
15716491,2125,Billing,Low,4.8
15582259,2370,Card Problem,High,35.6
15799211,3097,Fraud Alert,Medium,11.3
15682435,3119,App Bug,Low,2.6
15736069,3149,Card Problem,Low,4.7
15774098,3155,Fraud Alert,Medium,10.7
15579130,3425,Login Issue,High,6.5
15768387,3479,Card Problem,Low,2.4
15711834,3682,Billing,Medium,6.6
15600934,4005,Billing,Medium,5.5
15587177,4572,Card Problem,Low,2.4
15587177,4573,Fraud Alert,Low,1.1
15620323,5247,Login Issue,Medium,10.2
15620268,5530,Card Problem,Medium,9.9
15790596,5850,Loan Query,Low,2.5
15732268,5875,Login Issue,Low,2.7
15677785,5905,Loan Query,Low,6.5
15574213,5949,Loan Query,Medium,13.1
15812241,6193,Fraud Alert,Low,2.3
15659234,6329,App Bug,Low,1.5
15773779,ticket_6464,App Bug,Medium,8.7
15650432,7149,Loan Query,Critical,53.2
15811565,7951,App Bug,Medium,8.2
15810711,8141,App Bug,Low,1.8
15735688,8373,Fraud Alert,Low,1.9
15670066,8584,Card Problem,Medium,10.9
15632185,9084,Billing,Medium,8.6
15697360,9191,Billing,High,40.4
15640266,9468,Fraud Alert,Low,1.5
15636592,9609,Card Problem,Low,1.2
15597709,9846,Login Issue,Medium,10.5
15696287,10291,Login Issue,Low,1.3
15808386,10313,Billing,Critical,81.7
15769548,10328,Billing,High,21.4
15802071,10331,Loan Query,Low,2.3
15781619,10831,Loan Query,Low,3.2
15714883,10887,Fraud Alert,Low,2.4
15678497,10949,App Bug,High,38.7
15789563,10956,App Bug,High,12.7
15787756,11182,Login Issue,Low,2.7
15673084,11609,Fraud Alert,Medium,6.5
15717191,11790,App Bug,Low,4.7
15789924,12015,Fraud Alert,High,14.3
15746338,12107,Fraud Alert,Critical,45.9
15644551,12141,Login Issue,Critical,69.5
15616168,12304,Billing,High,20.1
15768120,12396,Billing,High,12.2
15779620,12418,Card Problem,High,17.2
15692977,12729,App Bug,High,23.0
15703413,12824,Billing,Medium,11.2
15641091,13473,Login Issue,Medium,11.8
15607301,13526,Login Issue,Low,2.5
15706458,13571,Loan Query,Low,6.5
15664035,13773,Login Issue,Low,2.4
