customer_id,ticket_id,issue_type,severity,resolution_time_hrs
15658935,488,App Bug,High,34.3
15726032,662,Billing,Low,2.9
15695585,680,Billing,Critical,52.8
15805565,719,Loan Query,Medium,10.7
15605447,902,Login Issue,Low,1.7
15681206,1409,Loan Query,Medium,7.8
15692317,1475,Fraud Alert,Medium,11.7
15732660,1621,Loan Query,Medium,8.4
15607537,1759,Billing,Low,2.9
15777826,1919,Billing,Medium,11.8
15792722,1947,Login Issue,Medium,5.9
15629617,2006,Billing,Low,2.9
15742632,2048,Card Problem,Low,1.6
15605263,2554,Login Issue,Low,1.8
15629338,2917,App Bug,Low,5.0
15582714,3258,Card Problem,Low,4.8
15612030,3715,Card Problem,Low,1.8
15727311,4121,Login Issue,Medium,10.3
15764195,4190,Card Problem,Low,2.1
15595917,4232,Billing,High,22.2
15772073,4439,Card Problem,Low,3.0
15814553,4575,Loan Query,Medium,7.6
15608166,4963,App Bug,Medium,8.6
15669326,5519,Login Issue,Medium,11.3
15800736,5713,Billing,High,21.8
15789941,5966,Card Problem,Low,2.1
15582276,6088,App Bug,Medium,5.4
15777759,6363,Billing,Medium,10.1
15604891,6482,App Bug,Low,1.9
15622532,6546,Login Issue,Low,1.0
15790204,6854,Login Issue,Medium,5.9
15593468,7125,Card Problem,Low,2.9
15775709,7152,Fraud Alert,Critical,40.8
15624641,7175,Card Problem,Medium,13.7
15775116,8008,Card Problem,High,30.8
15674620,8044,Fraud Alert,Medium,5.3
15665802,8519,Loan Query,High,29.9
15651144,8560,App Bug,Low,2.4
15704160,9020,App Bug,Medium,6.5
15793688,9050,Billing,Low,1.3
15569432,ticket_9441,Card Problem,High,36.6
15580914,9825,Login Issue,Medium,14.7
15597709,9848,Loan Query,Medium,17.4
15716082,9977,Login Issue,Medium,9.4
15577515,9982,Login Issue,Low,2.2
15677395,10332,App Bug,Medium,5.8
15602043,10757,App Bug,Low,2.8
15755416,10961,Card Problem,High,20.3
15632069,11729,Fraud Alert,Medium,7.7
15672983,11819,Fraud Alert,High,6.5
15792726,12052,Loan Query,Medium,11.2
15570002,12471,Card Problem,High,52.6
15722701,12608,Billing,High,19.8
15812893,12883,Loan Query,Medium,7.3
15737732,13139,Fraud Alert,Low,2.5
15687001,13179,Fraud Alert,Medium,14.9
15690733,13230,Card Problem,High,35.3
15791006,13460,App Bug,Low,1.5
15728963,13537,Fraud Alert,Low,1.2
15624677,13569,Billing,High,16.1
15691170,13726,Loan Query,Medium,4.9
