customer_id,ticket_id,issue_type,severity,resolution_time_hrs
15684173,424,Card Problem,Critical,27.8
15677371,542,Card Problem,Medium,5.5
15569451,1712,Card Problem,Medium,7.5
15658969,1725,Fraud Alert,Critical,39.7
15646276,1985,Fraud Alert,High,6.5
15786800,2167,App Bug,Low,4.5
15670823,2226,App Bug,Medium,11.9
15750248,2286,Fraud Alert,Medium,6.5
15765694,2461,App Bug,Medium,18.4
15624781,2818,Fraud Alert,Medium,7.4
15613712,3036,Loan Query,Low,1.5
15585835,3869,App Bug,Critical,59.3
15600934,4004,Card Problem,Medium,17.8
15704583,4139,Loan Query,High,49.5
15663939,4236,Card Problem,Medium,9.8
15795298,4455,App Bug,Medium,6.2
15809320,5135,Card Problem,Low,1.1
15640409,5262,Loan Query,Medium,11.2
15710978,5273,Billing,Medium,5.8
15607278,6010,App Bug,High,18.6
15632118,6371,App Bug,Critical,83.3
15787051,6394,Billing,Low,1.2
15782360,6498,Billing,Medium,5.2
15788556,6687,Fraud Alert,Low,1.5
15743828,6772,Login Issue,High,20.3
15696852,6906,Login Issue,Low,3.5
15670496,7411,Login Issue,Medium,5.1
15624744,7501,Card Problem,High,39.7
15752956,7913,Loan Query,Medium,6.8
15713774,7954,Loan Query,High,18.3
15612095,8275,Card Problem,High,26.9
15805690,8403,Billing,High,21.5
15759966,8420,Billing,Low,1.1
15627385,8595,App Bug,Medium,11.7
15793856,8814,Fraud Alert,Medium,9.3
15735636,9408,Loan Query,Low,3.9
15692575,9486,Billing,Medium,14.9
15809462,9556,Loan Query,Medium,11.2
15583680,9827,Login Issue,Medium,8.3
15777994,9872,Loan Query,Low,2.7
15732884,10019,Loan Query,Low,1.8
15687765,10468,Billing,Medium,5.8
15599535,10648,Loan Query,Low,2.1
15670898,10786,Login Issue,Medium,17.1
15750547,10875,Loan Query,Low,6.5
15677062,10990,Loan Query,Critical,40.9
15622305,11108,App Bug,Medium,8.7
15615352,11373,Loan Query,Low,2.4
15647333,11374,Billing,Medium,9.5
15742879,11559,App Bug,Low,2.4
15660608,11703,Billing,Critical,25.0
15656141,12035,Login Issue,High,15.2
15572356,12271,Loan Query,High,24.4
15744873,12447,Card Problem,High,54.4
15581626,12523,Card Problem,Medium,4.8
15600280,12733,Fraud Alert,High,18.6
15639133,12913,Fraud Alert,High,19.0
15741197,13599,Card Problem,Low,1.3
15587133,13936,Billing,Low,1.9
