customer_id,ticket_id,issue_type,severity,resolution_time_hrs
15602312,148,Billing,Medium,8.3
15747358,492,Billing,Low,2.5
15685226,562,Fraud Alert,Low,1.7
15663252,ticket_664,App Bug,Medium,5.7
15636589,1846,Card Problem,High,6.5
15575417,1900,Card Problem,Low,1.3
15650889,1907,Fraud Alert,Medium,4.2
15794874,2026,Fraud Alert,Medium,5.4
15704763,2482,Card Problem,High,34.6
15603846,2523,Billing,Medium,6.2
15780954,2783,Card Problem,Low,1.0
15615096,2980,App Bug,Medium,4.8
15761763,3106,Billing,Medium,8.2
15681446,3289,Loan Query,Medium,5.7
15752026,3645,Billing,Low,1.0
15707144,3767,App Bug,Medium,6.8
15757001,3998,App Bug,Low,3.0
15727311,4119,Card Problem,Low,1.6
15617482,4136,Billing,Low,3.6
15811613,4288,Login Issue,Medium,6.7
15720745,4522,App Bug,Low,2.5
15802585,4708,Fraud Alert,Medium,5.3
15606755,4883,Billing,Medium,6.5
15706005,5051,Loan Query,Low,3.1
15680001,6062,Loan Query,High,32.6
15605826,6400,Login Issue,Medium,17.9
15753248,6798,Loan Query,Low,3.0
15720814,6839,Login Issue,Low,2.3
15727703,6974,Fraud Alert,High,19.1
15805769,7081,Loan Query,Low,2.4
15669664,7589,Billing,High,34.3
15774382,7774,App Bug,Critical,46.8
15664897,7786,Card Problem,Medium,6.5
15796957,7853,Login Issue,Low,2.5
15785350,8048,Loan Query,Critical,45.8
15738835,8398,Loan Query,Low,2.8
15687913,8553,Billing,Medium,9.8
15785042,8574,Card Problem,Medium,4.4
15689328,8724,Loan Query,Medium,16.8
15582154,8727,Loan Query,Low,2.6
15568742,8851,App Bug,High,18.1
15567893,9255,Card Problem,Low,2.0
15599024,9282,App Bug,Medium,7.6
15735909,9342,App Bug,Low,4.0
15683483,9418,Billing,Medium,7.9
15599074,9474,Fraud Alert,High,24.3
15804853,9673,Login Issue,Medium,5.1
15579109,9705,App Bug,High,27.4
15686913,10500,Fraud Alert,Low,2.4
15700693,10788,Card Problem,Medium,4.6
15637977,10923,App Bug,Low,6.5
15772482,11169,App Bug,Medium,9.5
15814675,11353,App Bug,Medium,13.8
15809654,11401,Card Problem,Low,2.5
15781347,11592,Billing,Low,1.6
15592025,11593,Billing,Critical,42.1
15569976,11973,Billing,Low,2.0
15581893,12027,App Bug,Medium,6.5
15630466,12283,Card Problem,Medium,5.4
15743456,12363,Fraud Alert,Critical,26.2
15649618,12947,Login Issue,Low,2.4
15583138,12962,Card Problem,Low,2.4
15571586,13196,Login Issue,Medium,10.7
15587640,13808,Card Problem,Medium,9.5
15802909,13846,Card Problem,Medium,8.8
15656062,13945,Billing,Low,2.4
