customer_id,ticket_id,issue_type,severity,resolution_time_hrs
15803136,105,Billing,Medium,8.6
15762418,113,Card Problem,Medium,10.8
15676966,132,App Bug,Low,2.8
15598493,470,Billing,Medium,8.7
15682048,730,Card Problem,Low,2.0
15798398,923,Loan Query,Medium,4.1
15692583,1533,Fraud Alert,Low,1.3
15732660,1622,Loan Query,Low,2.4
15593331,1777,Card Problem,Medium,6.7
15645778,1913,Login Issue,High,18.4
15796179,2055,Fraud Alert,High,30.4
15589660,2178,Fraud Alert,Medium,9.6
15743976,2242,Login Issue,High,20.4
15605037,2557,App Bug,Low,2.3
15646764,3343,Card Problem,Medium,9.9
15586976,3483,App Bug,Medium,10.6
15707144,3768,Billing,High,15.8
15597930,3974,Fraud Alert,Low,3.9
15663161,4414,Login Issue,Low,4.8
15664907,4580,Billing,Low,3.8
15802207,4857,Loan Query,Low,6.5
15672246,5520,Fraud Alert,Low,2.4
15778149,6061,Loan Query,Low,2.0
15604818,6408,App Bug,Low,2.7
15739194,6421,Loan Query,Medium,8.7
15761024,ticket_6570,Billing,Medium,11.7
15593280,6880,Card Problem,Low,1.9
15711130,7095,Fraud Alert,Medium,6.3
15812832,7107,Login Issue,Medium,6.7
15628992,7255,Billing,High,34.5
15683618,7267,Fraud Alert,Medium,5.7
15724719,7369,Loan Query,Medium,10.6
15735439,7495,Login Issue,Medium,5.6
15575759,7751,Fraud Alert,Low,3.8
15631871,7858,Card Problem,Low,1.1
15725882,8114,App Bug,Low,2.9
15665629,8326,Loan Query,Low,2.5
15719649,8676,App Bug,High,23.8
15684294,8806,App Bug,Critical,66.2
15764927,8979,Fraud Alert,High,32.1
15598097,9031,Fraud Alert,Low,6.5
15795275,9076,Login Issue,High,20.0
15611171,9547,Fraud Alert,High,26.8
15687688,9780,Billing,Medium,11.5
15644446,9794,Loan Query,Medium,4.8
15766183,9871,Login Issue,Medium,5.0
15752139,9885,Billing,Medium,8.1
15572390,9934,Login Issue,Medium,5.1
15690492,10095,Loan Query,Critical,62.2
15663194,10126,Login Issue,Low,2.1
15735572,10163,Login Issue,Low,3.9
15742009,10344,Login Issue,Low,1.8
15737909,10451,App Bug,Medium,5.6
15790113,10485,Billing,Low,3.7
15779207,10513,Card Problem,Medium,7.2
15582129,10784,Loan Query,Medium,5.8
15642870,10921,Billing,Low,1.1
15629002,11171,Login Issue,High,25.0
15803352,11333,Billing,Medium,9.3
15751084,11901,Loan Query,Medium,11.4
15769125,12176,Loan Query,Medium,10.9
15650322,12256,Fraud Alert,Low,1.9
15716608,12279,Loan Query,Medium,8.3
15677939,12433,Loan Query,Medium,9.6
15627195,12528,Loan Query,Low,1.8
15569624,12632,App Bug,High,31.9
15693926,13074,Billing,High,13.5
15807900,13126,Fraud Alert,High,55.4
15579345,13229,Loan Query,Medium,6.9
15735849,13292,Login Issue,High,23.6
15757310,13355,Login Issue,High,24.9
15732437,13450,App Bug,Low,4.7
15572021,13604,Fraud Alert,Medium,8.4
15701936,13741,Card Problem,Low,3.2
15807312,13746,Card Problem,High,15.2
15569266,13967,Card Problem,Low,2.4
