customer_id,ticket_id,issue_type,severity,resolution_time_hrs
15809248,127,Login Issue,Critical,57.0
15600781,169,Card Problem,Medium,7.1
15811589,212,Fraud Alert,Low,2.9
15800116,394,Loan Query,Medium,4.3
15626114,455,Loan Query,Medium,7.0
15593365,502,Loan Query,High,31.0
15706365,518,App Bug,Medium,5.8
15748936,556,Fraud Alert,Medium,5.8
15581197,618,Loan Query,Low,1.5
15677020,708,Loan Query,Medium,14.4
15797748,1323,Fraud Alert,Critical,35.6
15590476,1565,Loan Query,Low,2.0
15700255,2404,Login Issue,Critical,59.0
15610446,2540,Login Issue,Low,6.5
15769051,2705,Card Problem,Medium,7.2
15638463,2772,App Bug,High,32.7
15770225,3142,Billing,Medium,11.9
15706163,3334,Login Issue,Critical,49.6
15681196,3770,App Bug,Low,2.5
15751175,3992,App Bug,Low,2.5
15748473,4033,Login Issue,Low,1.0
15590228,4059,Login Issue,Low,2.8
15600379,4468,Billing,Low,2.2
15606472,4608,Billing,Low,2.3
15626491,4952,Card Problem,Medium,10.7
15626612,5022,Loan Query,Medium,11.6
15662865,5024,Loan Query,Medium,9.8
15611551,5752,Billing,Medium,7.6
15599090,5845,App Bug,Low,1.9
15747168,5919,Loan Query,High,29.4
15804787,6030,Fraud Alert,Low,2.1
15740470,6177,Billing,Low,2.7
15589666,6485,Billing,Low,2.4
15805764,6669,App Bug,Low,1.5
15763256,6729,Billing,Low,4.7
15784761,7078,Fraud Alert,Medium,13.1
15764405,7163,Card Problem,Low,1.5
15601594,7242,Fraud Alert,Medium,18.5
15733842,7395,Billing,High,22.6
15645766,7487,Billing,Low,1.3
15791114,7507,Loan Query,Critical,44.7
15592230,7523,Login Issue,Low,6.5
15581237,7708,Login Issue,Medium,5.3
15669219,8225,Fraud Alert,Low,2.8
15730759,8503,Fraud Alert,Low,1.6
15806486,8697,Loan Query,Medium,8.4
15591169,8777,Billing,Medium,18.6
15748432,9956,Login Issue,Low,2.3
15575438,10036,App Bug,Low,1.8
15750921,10118,Billing,Low,2.6
15788224,10188,Loan Query,Low,1.2
15648876,10227,Billing,Low,1.6
15683276,10474,Billing,Medium,4.9
15773789,10611,Billing,Medium,7.7
15796413,10660,Loan Query,Medium,6.6
15633608,10736,Billing,Medium,6.4
15659677,10987,Loan Query,Medium,7.8
15693877,11218,App Bug,Medium,8.5
15599182,11387,Loan Query,Medium,11.8
15605534,11572,Loan Query,Medium,13.5
15670163,11596,Billing,High,28.6
15743709,11610,Loan Query,High,31.8
15675626,11741,Loan Query,High,23.8
15677828,11784,Fraud Alert,Medium,9.2
15763415,12544,Login Issue,High,22.3
15770474,12648,Card Problem,High,37.1
15705448,12679,Billing,Critical,44.9
15713559,12710,Login Issue,High,15.4
15728683,13004,Billing,Medium,4.3
15691543,13053,Login Issue,Low,2.3
15807900,13124,Login Issue,Medium,6.6
15574142,13159,Card Problem,Medium,5.3
15687001,13177,Billing,Medium,17.1
15717010,13324,Billing,Medium,9.0
15664860,13439,Login Issue,Low,1.5
15732437,13452,Fraud Alert,High,41.6
15644280,13528,Card Problem,High,23.5
15767594,13620,Fraud Alert,Low,2.3
15611247,13855,Loan Query,High,17.6
