customer_id,ticket_id,issue_type,severity,resolution_time_hrs
15602312,151,Billing,Critical,58.8
15682541,432,App Bug,Low,2.5
15678910,460,Fraud Alert,Critical,63.5
15613085,522,Fraud Alert,High,29.6
15677371,540,Fraud Alert,Medium,6.8
15711889,945,Login Issue,Low,2.6
15670755,1082,Fraud Alert,Critical,25.2
15762110,1617,Login Issue,Critical,37.4
15749482,1757,Login Issue,Low,1.8
15701265,1807,Fraud Alert,Medium,11.5
15809772,2045,App Bug,Low,1.3
15797686,2184,Fraud Alert,Low,1.9
15671032,2208,Login Issue,Low,1.6
15651063,2222,Fraud Alert,Low,2.6
15802501,2475,Card Problem,High,23.1
15780650,3069,Loan Query,Low,6.5
15752488,3146,Card Problem,Low,2.7
15648577,3181,Card Problem,Low,3.6
15612071,3532,Loan Query,Low,2.4
15679642,3599,Login Issue,Low,3.0
15690231,3623,Fraud Alert,Low,1.6
15597896,3707,Card Problem,Medium,8.6
15683521,3740,Fraud Alert,Medium,4.5
15747043,4515,Card Problem,Medium,11.3
15717560,4594,Billing,Low,2.5
15674678,4862,Loan Query,Low,1.2
15700710,4962,Fraud Alert,High,16.4
15679983,5251,Fraud Alert,Medium,5.3
15796114,5586,App Bug,Medium,9.8
15808760,5706,Loan Query,Low,2.9
15664498,6269,Loan Query,Low,2.0
15600478,7009,App Bug,High,26.1
15792916,7067,Card Problem,Low,2.4
15639368,7513,App Bug,Low,2.3
15611612,8056,Fraud Alert,Medium,10.4
15602479,8149,Loan Query,Low,1.3
15658577,8375,Fraud Alert,High,54.3
15802088,8381,Fraud Alert,Low,2.9
15758023,8453,Billing,Low,4.8
15781451,8479,Loan Query,Medium,7.2
15776124,8645,Billing,Critical,64.5
15732563,8782,Loan Query,High,30.8
15632345,8832,Login Issue,High,25.9
15714046,8880,Card Problem,Low,1.6
15723671,9039,App Bug,High,20.8
15793671,9286,Fraud Alert,Low,1.3
15594039,9434,Fraud Alert,Low,1.8
15706232,9731,Card Problem,Medium,9.9
15648681,10132,App Bug,Low,1.1
15751137,10280,Fraud Alert,High,19.4
15671534,10385,Login Issue,Medium,13.7
15620103,10521,Card Problem,Medium,11.8
15609758,10626,Login Issue,Low,3.5
15808223,10743,Card Problem,Medium,10.0
15566563,10816,Loan Query,Low,4.6
15780989,10912,Loan Query,Critical,24.6
15625445,10936,Login Issue,Medium,11.9
15814757,11241,Loan Query,Medium,7.0
15657957,12530,Billing,Medium,14.0
15597949,12633,Card Problem,Medium,6.5
15664432,12761,Loan Query,High,52.2
15615444,13190,Login Issue,High,35.2
15584452,13321,Login Issue,Low,2.5
15571756,13681,Loan Query,Low,1.9
