customer_id,ticket_id,issue_type,severity,resolution_time_hrs
15658929,234,Fraud Alert,Low,4.6
15658169,634,App Bug,Critical,44.1
15588350,922,Loan Query,High,27.0
15812351,1114,App Bug,Low,1.7
15757811,1194,App Bug,Low,1.8
15686983,1250,Loan Query,Medium,9.5
15794549,1261,Card Problem,Medium,9.8
15636935,1696,Billing,Low,2.8
15697625,1740,Billing,Low,2.0
15749050,1816,App Bug,Low,6.5
15571752,1961,Card Problem,Medium,6.4
15814268,2009,Fraud Alert,Medium,6.3
15756668,2844,Fraud Alert,High,24.2
15599722,3016,Billing,Low,4.7
15679294,3506,Login Issue,Low,2.0
15602735,3757,App Bug,Medium,13.6
15582325,3823,Loan Query,Medium,7.6
15595883,3971,Login Issue,Medium,8.3
15785782,4035,Fraud Alert,Low,2.7
15705113,4151,Billing,Medium,7.2
15772073,4441,Billing,Low,4.6
15710689,4843,Loan Query,High,21.2
15637169,5006,Loan Query,Medium,5.8
15637169,5007,App Bug,Critical,60.6
15723717,5561,Loan Query,Critical,82.8
15643865,5798,App Bug,Medium,6.1
15664808,6007,Login Issue,High,27.1
15578435,6321,Loan Query,Critical,52.0
15596303,7182,Fraud Alert,Critical,32.2
15745326,7571,Card Problem,Medium,13.8
15783882,7730,App Bug,Low,1.2
15575759,7748,App Bug,Low,1.6
15651450,7801,Billing,Medium,5.0
15796957,7854,App Bug,Low,3.6
15749472,8428,App Bug,Medium,6.5
15580249,8463,Loan Query,Medium,11.2
15764927,8980,Fraud Alert,Medium,9.1
15762123,9253,Loan Query,Low,2.5
15586674,9353,Fraud Alert,Low,1.2
15629299,9570,Fraud Alert,Medium,19.8
15776156,9776,App Bug,Medium,13.8
15594812,9931,Billing,Low,6.5
15565996,10042,Loan Query,Medium,5.5
15705343,10052,Fraud Alert,Low,1.5
15586479,10268,App Bug,Medium,7.8
15603565,10315,Loan Query,Medium,14.8
15772941,10435,Login Issue,Critical,65.3
15679453,10758,Loan Query,Low,2.7
15593622,10804,Fraud Alert,Medium,8.1
15798844,10896,Fraud Alert,Medium,18.5
15635143,10939,Login Issue,High,26.9
15732061,11013,Fraud Alert,Critical,55.9
15678067,11152,App Bug,Critical,25.2
15764892,11297,Login Issue,Medium,8.7
15696552,11548,Loan Query,High,28.0
15766787,11605,Billing,Medium,10.0
15650751,11646,Fraud Alert,Medium,9.9
15745266,11691,Fraud Alert,Critical,26.4
15799534,11823,Loan Query,Medium,10.2
15756655,11838,Loan Query,Low,2.7
15633227,12099,Login Issue,High,14.2
15667093,12145,App Bug,Low,1.6
15630466,12281,Billing,Medium,9.8
15570485,12314,App Bug,Low,2.6
15603764,12408,App Bug,Low,3.5
15630641,12487,App Bug,Medium,11.6
15780215,13023,Fraud Alert,Low,1.3
15641175,13164,App Bug,Low,2.6
15696388,13890,Card Problem,Low,2.7
