customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15751158,1282,Rate Discount,false,2025-01-31,No,2025-01-31
15707078,1459,Product Upgrade,true,2025-08-23,Yes,2025-08-23
15566958,1535,Product Upgrade,false,2024-12-31,No,2024-12-31
15625524,162,Fee Waiver,false,2025-11-16,No,2025-11-16
15687658,1678,Product Upgrade,false,2025-05-17,No,2025-05-17
15751788,1775,Unknown,true,2024-12-10,Yes,2024-12-10
15679299,1836,Loyalty Bonus,true,2024-12-15,Yes,2024-12-15
15688409,2164,Product Upgrade,true,2025-07-08,Yes,2025-07-08
15576044,2281,Cashback,true,2026-05-24,Yes,2026-05-24
15664150,2353,Fee Waiver,false,2025-09-13,No,2025-09-13
15680752,2572,Product Upgrade,false,2025-09-16,No,2025-09-16
15670587,2669,Cashback,false,2024-11-06,No,2024-11-06
15599860,3060,Product Upgrade,false,2026-05-20,No,2026-05-20
15767894,3162,Fee Waiver,false,2024-12-05,No,2024-12-05
15623478,3468,Fee Waiver,false,2026-04-06,No,2026-04-06
15719779,4278,Fee Waiver,false,2025-01-30,No,2025-01-30
15722053,4717,Rate Discount,false,2026-02-07,No,2026-02-07
15797900,5362,Fee Waiver,false,2024-10-02,No,2024-10-02
15761286,5584,Product Upgrade,true,2026-04-15,Yes,2026-04-15
15699340,5729,Loyalty Bonus,true,2025-01-08,Yes,2025-01-08
15570508,5863,Product Upgrade,true,2025-01-29,Yes,2025-01-29
15804771,59,Cashback,false,2025-05-30,No,2025-05-30
15748499,5966,Cashback,true,2025-02-16,Yes,2025-02-16
15674671,6221,Cashback,false,2025-05-25,No,2025-05-25
15628144,6313,Product Upgrade,true,2024-12-10,Yes,2024-12-10
15715345,6704,Fee Waiver,false,"",No,1900-01-01
15656141,6904,Loyalty Bonus,true,2026-02-18,Yes,2026-02-18
15656937,7245,Rate Discount,true,2024-11-20,Yes,2024-11-20
15778192,7351,Fee Waiver,true,2024-11-29,Yes,2024-11-29
15667944,7377,Product Upgrade,false,2024-12-26,No,2024-12-26
15752294,7672,Cashback,false,2025-12-24,No,2025-12-24
15646168,7739,Cashback,true,2025-05-20,Yes,2025-05-20
15587640,7906,Rate Discount,true,2025-03-27,Yes,2025-03-27
15746569,7935,Rate Discount,true,2025-10-29,Yes,2025-10-29
15633650,903,Fee Waiver,true,2025-03-15,Yes,2025-03-15
15696900,989,Fee Waiver,false,2025-04-29,No,2025-04-29
