customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15724620,1056,Rate Discount,true,2025-04-21,Yes,2025-04-21
15639322,1729,Loyalty Bonus,false,2025-07-18,No,2025-07-18
15648577,1805,Cashback,false,2025-12-31,No,2025-12-31
15711825,1931,Rate Discount,false,2026-04-05,No,2026-04-05
15645942,2090,Fee Waiver,true,2025-09-03,Yes,2025-09-03
15668818,2111,Loyalty Bonus,true,2026-05-04,Yes,2026-05-04
15699619,2633,Loyalty Bonus,false,2025-12-30,No,2025-12-30
15711468,2699,Loyalty Bonus,true,2026-07-28,Yes,2026-07-28
15782456,2942,Rate Discount,false,2025-08-12,No,2025-08-12
15701354,3,Product Upgrade,false,2025-08-17,No,2025-08-17
15701392,3325,Fee Waiver,false,2025-04-16,No,2025-04-16
15782311,3337,Fee Waiver,true,2025-03-29,Yes,2025-03-29
15734202,3662,Product Upgrade,true,2025-09-27,Yes,2025-09-27
15722122,3952,Rate Discount,false,2026-08-10,No,2026-08-10
15803456,3978,Product Upgrade,false,2026-01-03,No,2026-01-03
15641298,4195,Product Upgrade,true,2026-05-15,Yes,2026-05-15
15677020,446,Rate Discount,false,2025-06-18,No,2025-06-18
15592846,478,Cashback,true,2025-03-21,Yes,2025-03-21
15645744,4786,Loyalty Bonus,false,2024-10-21,No,2024-10-21
15726634,5000,Cashback,false,2025-08-18,No,2025-08-18
15641595,5064,Loyalty Bonus,false,2024-11-07,No,2024-11-07
15615828,5072,Cashback,true,2026-03-22,Yes,2026-03-22
15707505,5092,Fee Waiver,true,2025-05-29,Yes,2025-05-29
15731751,5345,Loyalty Bonus,false,2026-01-28,No,2026-01-28
15589030,541,Cashback,false,2026-08-08,No,2026-08-08
15569917,6047,Loyalty Bonus,false,2026-04-02,No,2026-04-02
15777708,7058,Loyalty Bonus,true,2026-01-21,Yes,2026-01-21
15809265,7188,Fee Waiver,true,2026-01-28,Yes,2026-01-28
15675983,7601,Product Upgrade,false,2026-03-14,No,2026-03-14
15687828,7780,Rate Discount,true,2026-04-01,Yes,2026-04-01
15813140,7948,Product Upgrade,true,2025-03-14,Yes,2025-03-14
15755649,970,Cashback,false,2025-05-28,No,2025-05-28
