customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15757646,1415,Loyalty Bonus,true,2025-02-24,Yes,2025-02-24
15574947,1524,Loyalty Bonus,true,2025-06-17,Yes,2025-06-17
15721426,1736,Loyalty Bonus,false,2026-03-10,No,2026-03-10
15704746,1756,Rate Discount,false,2025-05-15,No,2025-05-15
15773972,265,Loyalty Bonus,false,2025-01-10,No,2025-01-10
15750874,2760,Rate Discount,false,2026-04-05,No,2026-04-05
15715079,2781,Product Upgrade,true,2025-02-08,Yes,2025-02-08
15577700,2993,Product Upgrade,true,2024-10-12,Yes,2024-10-12
15640917,3205,Cashback,true,2024-11-30,Yes,2024-11-30
15775892,3212,Rate Discount,false,2025-08-05,No,2025-08-05
15776433,331,Loyalty Bonus,false,2025-07-29,No,2025-07-29
15753215,3424,Fee Waiver,true,2024-09-30,Yes,2024-09-30
15676835,3679,Fee Waiver,true,2026-05-01,Yes,2026-05-01
15694890,3805,Cashback,true,2025-05-13,Yes,2025-05-13
15599126,4282,Cashback,true,2025-11-05,Yes,2025-11-05
15766378,4645,Rate Discount,true,2025-06-05,Yes,2025-06-05
15709861,4793,Rate Discount,false,2025-12-31,No,2025-12-31
15806808,4803,Cashback,false,2026-02-27,No,2026-02-27
15706647,498,Rate Discount,false,2026-03-01,No,2026-03-01
15641285,5373,Cashback,true,2026-03-07,Yes,2026-03-07
15611171,5496,Product Upgrade,true,2026-08-04,Yes,2026-08-04
15750396,5559,Rate Discount,false,2025-07-26,No,2025-07-26
15711181,5561,Product Upgrade,false,2025-10-05,No,2025-10-05
15699238,5743,Rate Discount,true,2026-02-07,Yes,2026-02-07
15664615,5775,Fee Waiver,true,2024-09-02,Yes,2024-09-02
15793366,5796,Fee Waiver,"",2025-02-03,Unknown,2025-02-03
15721024,580,Fee Waiver,false,2025-07-06,No,2025-07-06
15727138,6299,Product Upgrade,true,2026-08-13,Yes,2026-08-13
15723437,6404,Product Upgrade,false,2024-10-18,No,2024-10-18
15759555,6408,Unknown,false,2026-04-21,No,2026-04-21
15748920,6878,Cashback,false,2026-01-09,No,2026-01-09
15724764,6943,Cashback,true,2025-08-15,Yes,2025-08-15
15784923,6997,Fee Waiver,true,2025-05-18,Yes,2025-05-18
15699524,7086,Rate Discount,true,2024-10-30,Yes,2024-10-30
15657957,7162,Product Upgrade,false,2025-12-05,No,2025-12-05
15802118,7177,Fee Waiver,true,2025-03-09,Yes,2025-03-09
15780256,7469,Loyalty Bonus,false,2026-07-08,No,2026-07-08
15814275,762,Cashback,true,2025-04-18,Yes,2025-04-18
