customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15730540,1124,Rate Discount,false,2024-09-28,No,2024-09-28
15630321,1300,Rate Discount,true,2026-08-16,Yes,2026-08-16
15770498,1477,Product Upgrade,true,2025-10-07,Yes,2025-10-07
15642544,1642,Fee Waiver,false,2025-03-05,No,2025-03-05
15679550,1655,Fee Waiver,true,2025-07-21,Yes,2025-07-21
15595388,2288,Loyalty Bonus,true,2024-09-06,Yes,2024-09-06
15711398,2329,Cashback,true,2024-10-27,Yes,2024-10-27
15626491,2842,Product Upgrade,false,2025-08-10,No,2025-08-10
15648064,287,Cashback,true,2025-10-05,Yes,2025-10-05
15756150,3154,Fee Waiver,true,2025-01-10,Yes,2025-01-10
15801152,3559,Loyalty Bonus,false,2025-07-30,No,2025-07-30
15758901,3642,Loyalty Bonus,false,2025-05-17,No,2025-05-17
15695632,365,Product Upgrade,false,2025-08-19,No,2025-08-19
15611961,3720,Rate Discount,true,2024-12-05,Yes,2024-12-05
15734987,3833,Cashback,false,2026-06-13,No,2026-06-13
15611088,389,Product Upgrade,true,2025-04-05,Yes,2025-04-05
15812767,4147,Fee Waiver,false,2025-04-03,No,2025-04-03
15760849,4166,Rate Discount,true,2026-03-20,Yes,2026-03-20
15664737,4200,Loyalty Bonus,true,2025-03-28,Yes,2025-03-28
15695585,425,Loyalty Bonus,false,2026-03-25,No,2026-03-25
15702462,4264,Product Upgrade,true,2024-09-03,Yes,2024-09-03
15796957,4510,Cashback,true,2025-03-21,Yes,2025-03-21
15723620,4593,Loyalty Bonus,true,2025-11-24,Yes,2025-11-24
15766659,4834,Fee Waiver,false,2025-04-27,No,2025-04-27
15721019,4887,Product Upgrade,false,2026-08-20,No,2026-08-20
15725094,5162,Fee Waiver,true,2026-04-26,Yes,2026-04-26
15588419,5186,Product Upgrade,true,2025-09-01,Yes,2025-09-01
15586585,524,Cashback,false,2024-10-06,No,2024-10-06
15790958,5280,Fee Waiver,false,2025-04-16,No,2025-04-16
15643826,5413,Loyalty Bonus,false,2025-01-03,No,2025-01-03
15621818,5440,Cashback,false,2026-05-22,No,2026-05-22
15775678,5502,Rate Discount,true,2026-02-17,Yes,2026-02-17
15813718,5637,Rate Discount,true,2025-05-25,Yes,2025-05-25
15643056,5722,Fee Waiver,true,2026-06-16,Yes,2026-06-16
15567839,5764,Fee Waiver,true,2026-06-17,Yes,2026-06-17
15675926,5820,Cashback,false,2025-08-10,No,2025-08-10
15751167,5834,Cashback,false,2024-10-02,No,2024-10-02
15637315,6149,Fee Waiver,true,2025-02-04,Yes,2025-02-04
15686236,6440,Product Upgrade,false,2025-04-18,No,2025-04-18
15636736,6606,Loyalty Bonus,false,2025-09-29,No,2025-09-29
15579183,6653,Fee Waiver,true,2025-12-13,Yes,2025-12-13
15769504,670,Fee Waiver,false,2026-05-19,No,2026-05-19
15635531,6993,Product Upgrade,true,2024-09-19,Yes,2024-09-19
15653762,737,Rate Discount,true,2024-12-06,Yes,2024-12-06
15774285,7414,Loyalty Bonus,true,2026-07-17,Yes,2026-07-17
15599289,789,Loyalty Bonus,false,2025-07-01,No,2025-07-01
15785490,7919,Loyalty Bonus,true,2025-03-05,Yes,2025-03-05
15628674,895,Loyalty Bonus,false,2025-03-20,No,2025-03-20
15570326,966,Fee Waiver,true,2026-03-27,Yes,2026-03-27
15616280,995,Loyalty Bonus,true,2025-08-29,Yes,2025-08-29
