customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15610156,127,Cashback,false,2025-10-10,No,2025-10-10
15592994,1463,Cashback,true,2026-03-17,Yes,2026-03-17
15778934,1690,Rate Discount,true,2026-05-21,Yes,2026-05-21
15595588,1929,Cashback,true,2024-11-29,Yes,2024-11-29
15655192,2064,Cashback,false,"",No,1900-01-01
15597896,2095,Product Upgrade,false,2025-12-27,No,2025-12-27
15771417,2264,Rate Discount,true,2025-11-04,Yes,2025-11-04
15674950,2318,Fee Waiver,false,2024-10-20,No,2024-10-20
15591433,2458,Rate Discount,true,2026-07-04,Yes,2026-07-04
15741094,2471,Loyalty Bonus,false,2026-08-13,No,2026-08-13
15746422,2474,Rate Discount,true,2025-10-22,Yes,2025-10-22
15724402,2508,Cashback,false,2026-07-04,No,2026-07-04
15645045,2868,Fee Waiver,true,2025-06-28,Yes,2025-06-28
15594827,2891,Rate Discount,false,2026-03-24,No,2026-03-24
15810829,3345,Fee Waiver,false,2025-11-09,No,2025-11-09
15691061,3425,Fee Waiver,true,2025-10-14,Yes,2025-10-14
15724632,3785,Loyalty Bonus,true,2025-03-16,Yes,2025-03-16
15568046,3803,Loyalty Bonus,true,2024-09-23,Yes,2024-09-23
15641877,4440,Rate Discount,true,2025-08-30,Yes,2025-08-30
15802593,485,Rate Discount,false,2024-11-14,No,2024-11-14
15718039,5150,Rate Discount,false,2024-10-23,No,2024-10-23
15696506,5241,Fee Waiver,true,2024-12-23,Yes,2024-12-23
15685564,5254,Product Upgrade,false,2026-08-22,No,2026-08-22
15814237,6197,Rate Discount,true,2024-11-09,Yes,2024-11-09
15615177,6323,Loyalty Bonus,false,2026-03-15,No,2026-03-15
15588859,6532,Loyalty Bonus,false,2026-06-14,No,2026-06-14
15663134,6716,Cashback,false,2025-05-25,No,2025-05-25
15672012,713,Cashback,"",2026-01-27,Unknown,2026-01-27
15585066,7140,Fee Waiver,false,2025-02-02,No,2025-02-02
15810660,7146,Fee Waiver,false,2025-09-04,No,2025-09-04
15695932,7180,Rate Discount,false,2025-05-26,No,2025-05-26
15728605,7580,Fee Waiver,true,2025-10-31,Yes,2025-10-31
15634146,7618,Cashback,true,2026-08-20,Yes,2026-08-20
15593773,776,Rate Discount,true,2025-10-07,Yes,2025-10-07
