customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15629338,1660,Loyalty Bonus,false,2024-10-12,No,2024-10-12
15679770,2063,Loyalty Bonus,false,2024-09-18,No,2024-09-18
15710450,2104,Product Upgrade,true,2025-10-16,Yes,2025-10-16
15582944,2150,Rate Discount,true,2024-09-17,Yes,2024-09-17
15631848,2332,Loyalty Bonus,true,2025-10-15,Yes,2025-10-15
15575247,2615,Product Upgrade,true,2026-01-13,Yes,2026-01-13
15763544,2721,Loyalty Bonus,true,2025-01-15,Yes,2025-01-15
15733777,2893,Loyalty Bonus,true,2026-03-27,Yes,2026-03-27
15573319,2941,Loyalty Bonus,false,2025-08-26,No,2025-08-26
15578462,3450,Loyalty Bonus,false,2025-03-02,No,2025-03-02
15678916,3647,Product Upgrade,false,2026-01-20,No,2026-01-20
15604818,3664,Fee Waiver,true,2026-01-07,Yes,2026-01-07
15794171,37,Cashback,false,2025-03-06,No,2025-03-06
15723851,3950,Rate Discount,false,2025-02-25,No,2025-02-25
15715047,3990,Fee Waiver,true,2025-10-25,Yes,2025-10-25
15589924,4250,Unknown,true,2026-01-30,Yes,2026-01-30
15586425,4334,Cashback,true,2025-05-03,Yes,2025-05-03
15730345,4603,Fee Waiver,true,2025-04-13,Yes,2025-04-13
15704014,4755,Rate Discount,false,2024-10-13,No,2024-10-13
15572408,4978,Product Upgrade,true,2025-09-01,Yes,2025-09-01
15662908,5374,Rate Discount,false,2026-05-22,No,2026-05-22
15718673,546,Cashback,false,2025-08-14,No,2025-08-14
15696826,5605,Cashback,false,2026-03-24,No,2026-03-24
15776156,5609,Product Upgrade,false,2026-05-10,No,2026-05-10
15703119,563,Fee Waiver,true,2025-12-26,Yes,2025-12-26
15808621,603,Product Upgrade,true,2026-01-15,Yes,2026-01-15
15796413,6092,Fee Waiver,true,2024-12-02,Yes,2024-12-02
15647306,6158,Rate Discount,false,2025-05-26,No,2025-05-26
15803538,6330,Loyalty Bonus,false,2025-11-08,No,2025-11-08
15778049,6585,Rate Discount,true,2026-08-24,Yes,2026-08-24
15655082,6710,Cashback,false,2026-02-05,No,2026-02-05
15601410,6760,Cashback,false,2025-10-29,No,2025-10-29
15582847,6770,Loyalty Bonus,false,2025-06-16,No,2025-06-16
15803801,7033,Cashback,false,"",No,1900-01-01
15712199,7209,Rate Discount,false,2024-10-21,No,2024-10-21
15781987,7501,Rate Discount,true,2024-12-14,Yes,2024-12-14
15639665,7520,Product Upgrade,false,2025-08-11,No,2025-08-11
15743760,7532,Rate Discount,true,2026-06-28,Yes,2026-06-28
15638247,7709,Cashback,false,2026-06-18,No,2026-06-18
15687431,7783,Fee Waiver,true,2025-04-21,Yes,2025-04-21
15681026,7996,Rate Discount,false,2024-10-20,No,2024-10-20
15685500,offer_216,Cashback,false,2024-11-13,No,2024-11-13
