customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15683471,1460,Product Upgrade,true,2025-12-19,Yes,2025-12-19
15739357,2073,Fee Waiver,false,2025-02-24,No,2025-02-24
15588446,2119,Unknown,false,2025-12-16,No,2025-12-16
15731327,2279,Loyalty Bonus,true,2024-09-20,Yes,2024-09-20
15734161,2586,Cashback,true,2024-10-04,Yes,2024-10-04
15587177,2623,Rate Discount,false,2026-04-07,No,2026-04-07
15630113,2675,Product Upgrade,false,2025-03-09,No,2025-03-09
15568044,2715,Product Upgrade,false,2025-07-09,No,2025-07-09
15710853,2872,Loyalty Bonus,true,2024-12-12,Yes,2024-12-12
15610930,3654,Fee Waiver,false,2026-01-17,No,2026-01-17
15752885,3872,Fee Waiver,true,2025-10-01,Yes,2025-10-01
15767757,4188,Fee Waiver,false,2026-06-26,No,2026-06-26
15723613,4361,Fee Waiver,true,2025-01-03,Yes,2025-01-03
15790067,4471,Product Upgrade,true,2026-07-27,Yes,2026-07-27
15706706,4568,Product Upgrade,false,2025-03-06,No,2025-03-06
15627203,4777,Fee Waiver,true,2024-10-27,Yes,2024-10-27
15654372,4917,Product Upgrade,true,2025-06-23,Yes,2025-06-23
15681878,5387,Cashback,false,2025-09-18,No,2025-09-18
15800583,5442,Product Upgrade,true,2026-01-03,Yes,2026-01-03
15605455,5493,Fee Waiver,true,2025-12-04,Yes,2025-12-04
15721116,5549,Product Upgrade,true,2026-06-04,Yes,2026-06-04
15761286,5585,Rate Discount,false,2025-06-07,No,2025-06-07
15580148,605,Fee Waiver,false,2026-03-13,No,2026-03-13
15698522,6113,Rate Discount,true,2026-06-18,Yes,2026-06-18
15744607,627,Fee Waiver,false,2025-02-12,No,2025-02-12
15646374,6281,Product Upgrade,false,2025-09-07,No,2025-09-07
15686999,6363,Loyalty Bonus,false,2024-11-23,No,2024-11-23
15592451,6580,Loyalty Bonus,true,2025-11-14,Yes,2025-11-14
15649992,683,Fee Waiver,false,2026-01-30,No,2026-01-30
15676526,7260,Loyalty Bonus,false,2025-01-10,No,2025-01-10
15676091,7346,Cashback,true,2025-01-17,Yes,2025-01-17
15574142,7557,Loyalty Bonus,false,2024-09-08,No,2024-09-08
15777907,7608,Rate Discount,true,2026-02-10,Yes,2026-02-10
15728885,7622,Rate Discount,true,2025-12-11,Yes,2025-12-11
15778838,7684,Loyalty Bonus,false,2025-01-29,No,2025-01-29
15806918,7708,Product Upgrade,true,2024-09-29,Yes,2024-09-29
15708362,7767,Rate Discount,false,2024-09-23,No,2024-09-23
15781530,7817,Cashback,false,2026-04-24,No,2026-04-24
15603674,7958,Fee Waiver,false,2025-03-16,No,2025-03-16
15733491,8001,Rate Discount,true,2026-08-31,Yes,2026-08-31
15757535,86,Product Upgrade,false,2026-07-02,No,2026-07-02
