customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15636238,1422,Product Upgrade,true,2025-08-17,Yes,2025-08-17
15794122,1456,Cashback,false,2024-10-07,No,2024-10-07
15804814,1688,Product Upgrade,false,2026-05-17,No,2026-05-17
15704442,2004,Fee Waiver,false,2025-09-28,No,2025-09-28
15780212,2204,Loyalty Bonus,true,2025-03-21,Yes,2025-03-21
15671124,2237,Loyalty Bonus,true,2025-01-18,Yes,2025-01-18
15694456,238,Cashback,false,2025-07-27,No,2025-07-27
15609669,2582,Product Upgrade,true,2026-01-14,Yes,2026-01-14
15753343,2682,Loyalty Bonus,true,2025-11-19,Yes,2025-11-19
15766746,2869,Rate Discount,true,2025-02-17,Yes,2025-02-17
15593897,2982,Cashback,false,2024-11-27,No,2024-11-27
15653997,3069,Cashback,false,2025-10-20,No,2025-10-20
15759537,319,Loyalty Bonus,true,2025-01-22,Yes,2025-01-22
15787051,3659,Fee Waiver,true,2026-02-10,Yes,2026-02-10
15648933,4349,Product Upgrade,false,2025-09-25,No,2025-09-25
15782236,456,Cashback,true,2026-08-01,Yes,2026-08-01
15705301,4739,Cashback,false,2024-11-06,No,2024-11-06
15731519,4763,Fee Waiver,true,2026-01-25,Yes,2026-01-25
15634844,491,Fee Waiver,true,2025-10-01,Yes,2025-10-01
15664752,5197,Cashback,false,2026-06-27,No,2026-06-27
15704509,5709,Cashback,true,2025-05-05,Yes,2025-05-05
15740487,5848,Product Upgrade,false,2024-11-08,No,2024-11-08
15698749,5931,Loyalty Bonus,true,2025-07-24,Yes,2025-07-24
15646190,5983,Loyalty Bonus,false,2025-07-23,No,2025-07-23
15748882,6451,Cashback,false,2025-07-31,No,2025-07-31
15623357,6465,Fee Waiver,true,2024-12-09,Yes,2024-12-09
15575445,6837,Product Upgrade,true,2025-07-28,Yes,2025-07-28
15737047,6856,Cashback,false,2025-03-28,No,2025-03-28
15742323,7218,Loyalty Bonus,true,2025-02-18,Yes,2025-02-18
15623989,7419,Cashback,false,2024-09-28,No,2024-09-28
15712568,7839,Cashback,true,2026-05-15,Yes,2026-05-15
15592089,offer_839,Product Upgrade,false,2026-07-25,No,2026-07-25
