customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15763612,1069,Rate Discount,true,2024-09-24,Yes,2024-09-24
15722902,1105,Loyalty Bonus,false,2025-06-12,No,2025-06-12
15710206,1148,Loyalty Bonus,true,"",Yes,1900-01-01
15774179,2422,Loyalty Bonus,false,2024-12-28,No,2024-12-28
15727467,2579,Fee Waiver,true,2025-06-04,Yes,2025-06-04
15660505,2851,Rate Discount,false,2026-02-28,No,2026-02-28
15640409,3008,Cashback,false,2026-07-21,No,2026-07-21
15740283,3177,Cashback,true,2026-06-26,Yes,2026-06-26
15615322,3994,Loyalty Bonus,false,2026-06-11,No,2026-06-11
15573278,4022,Loyalty Bonus,true,2026-01-17,Yes,2026-01-17
15738954,4202,Product Upgrade,false,2025-11-01,No,2025-11-01
15641490,4285,Rate Discount,false,2024-11-25,No,2024-11-25
15714689,436,Fee Waiver,false,2025-11-06,No,2025-11-06
15572038,4605,Cashback,false,2025-03-26,No,2025-03-26
15578307,4735,Product Upgrade,true,2024-11-08,Yes,2024-11-08
15597610,4999,Cashback,true,2025-07-09,Yes,2025-07-09
15683183,5055,Rate Discount,false,2025-09-09,No,2025-09-09
15745399,5140,Product Upgrade,false,"",No,1900-01-01
15625706,5172,Loyalty Bonus,true,2024-09-15,Yes,2024-09-15
15763683,5184,Rate Discount,false,2025-07-16,No,2025-07-16
15706269,5247,Cashback,true,2025-09-20,Yes,2025-09-20
15584229,5295,Fee Waiver,false,2024-12-29,No,2024-12-29
15754012,5542,Fee Waiver,true,2024-09-07,Yes,2024-09-07
15723827,5726,Cashback,false,2024-12-04,No,2024-12-04
15665590,6108,Rate Discount,false,2025-02-28,No,2025-02-28
15700693,6169,Product Upgrade,true,2026-04-19,Yes,2026-04-19
15609928,6211,Loyalty Bonus,true,2025-06-29,Yes,2025-06-29
15589488,709,Cashback,true,2025-02-14,Yes,2025-02-14
15681316,7395,Loyalty Bonus,false,2026-04-26,No,2026-04-26
15594450,7475,Fee Waiver,true,2025-11-18,Yes,2025-11-18
15619898,7697,Fee Waiver,false,2026-01-26,No,2026-01-26
15698927,7701,Loyalty Bonus,true,2026-06-05,Yes,2026-06-05
15791006,7726,Fee Waiver,true,2026-08-15,Yes,2026-08-15
15664547,7804,Loyalty Bonus,false,2025-09-14,No,2025-09-14
15659364,7855,Loyalty Bonus,true,2025-11-04,Yes,2025-11-04
15656710,8010,Cashback,false,2025-05-11,No,2025-05-11
15762937,901,Fee Waiver,true,2026-08-16,Yes,2026-08-16
15633419,962,Fee Waiver,false,2025-11-12,No,2025-11-12
15813590,983,Cashback,false,2025-01-11,No,2025-01-11
