customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15709117,1059,Rate Discount,false,2025-03-02,No,2025-03-02
15681758,1297,Cashback,true,2025-06-27,Yes,2025-06-27
15741385,1667,Unknown,true,2025-12-10,Yes,2025-12-10
15806132,1682,Product Upgrade,false,2026-03-05,No,2026-03-05
15612071,2008,Fee Waiver,false,2026-03-31,No,2026-03-31
15670619,2484,Loyalty Bonus,true,2026-07-08,Yes,2026-07-08
15685536,2584,Cashback,false,2025-12-09,No,2025-12-09
15606472,2636,Rate Discount,false,2024-09-10,No,2024-09-10
15672330,2658,Product Upgrade,false,2025-01-03,No,2025-01-03
15576094,3152,Rate Discount,false,2025-06-14,No,2025-06-14
15584505,3335,Cashback,true,2025-07-20,Yes,2025-07-20
15652883,376,Cashback,true,2026-04-23,Yes,2026-04-23
15674932,3874,Loyalty Bonus,false,2024-11-04,No,2024-11-04
15726153,3901,Cashback,true,2024-12-12,Yes,2024-12-12
15710012,4342,Fee Waiver,false,2025-08-07,No,2025-08-07
15693996,4622,Product Upgrade,true,2026-06-08,Yes,2026-06-08
15753719,506,Loyalty Bonus,true,2025-12-09,Yes,2025-12-09
15622578,5552,Product Upgrade,false,2025-01-23,No,2025-01-23
15781875,5708,Fee Waiver,false,2025-09-23,No,2025-09-23
15690153,5781,Rate Discount,true,2026-05-23,Yes,2026-05-23
15745621,582,Product Upgrade,true,2026-04-08,Yes,2026-04-08
15766734,5914,Product Upgrade,false,2025-10-14,No,2025-10-14
15692430,5940,Loyalty Bonus,true,2025-12-31,Yes,2025-12-31
15732943,6055,Loyalty Bonus,false,2024-11-26,No,2024-11-26
15806389,6196,Cashback,false,2025-01-14,No,2025-01-14
15772503,6599,Fee Waiver,true,2026-08-10,Yes,2026-08-10
15762172,6638,Fee Waiver,false,2025-09-18,No,2025-09-18
15567897,6752,Fee Waiver,true,"",Yes,1900-01-01
15722991,7142,Rate Discount,false,2026-04-20,No,2026-04-20
15584288,7229,Product Upgrade,"",2025-03-30,Unknown,2025-03-30
15781326,7308,Rate Discount,true,2025-05-03,Yes,2025-05-03
15677522,7674,Loyalty Bonus,false,2024-11-01,No,2024-11-01
15754599,7771,Loyalty Bonus,true,2025-01-14,Yes,2025-01-14
15784092,913,Rate Discount,false,2026-06-27,No,2026-06-27
15651052,977,Rate Discount,false,2026-04-18,No,2026-04-18
