customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15594862,1182,Cashback,false,2025-08-31,No,2025-08-31
15668081,1657,Cashback,false,2026-06-22,No,2026-06-22
15569222,1863,Product Upgrade,true,2026-05-28,Yes,2026-05-28
15694717,224,Cashback,false,2025-08-21,No,2025-08-21
15598044,2357,Fee Waiver,false,2025-05-12,No,2025-05-12
15629885,2649,Product Upgrade,false,2025-02-03,No,2025-02-03
15764431,2723,Product Upgrade,true,"",Yes,1900-01-01
15585823,3092,Cashback,true,2026-01-17,Yes,2026-01-17
15690209,3252,Rate Discount,true,2025-04-16,Yes,2025-04-16
15808831,3549,Loyalty Bonus,true,2024-11-27,Yes,2024-11-27
15720559,364,Cashback,true,2024-12-17,Yes,2024-12-17
15752694,4590,Loyalty Bonus,false,2024-09-11,No,2024-09-11
15585867,4919,Product Upgrade,false,2025-01-12,No,2025-01-12
15719649,5010,Cashback,true,2026-01-05,Yes,2026-01-05
15745826,5028,Rate Discount,true,2026-08-10,Yes,2026-08-10
15653620,505,Fee Waiver,false,2024-11-06,No,2024-11-06
15690492,5792,Loyalty Bonus,true,2025-04-15,Yes,2025-04-15
15789865,5840,Product Upgrade,false,2026-06-19,No,2026-06-19
15808023,5912,Product Upgrade,false,2026-03-23,No,2026-03-23
15732644,6339,Product Upgrade,true,2025-04-19,Yes,2025-04-19
15583755,6349,Cashback,false,2024-09-29,No,2024-09-29
15660608,6701,Rate Discount,false,2026-04-26,No,2026-04-26
15751771,6729,Loyalty Bonus,false,2024-11-19,No,2024-11-19
15743076,6733,Cashback,false,2024-09-03,No,2024-09-03
15775306,684,Rate Discount,false,2026-06-17,No,2026-06-17
15793424,6989,Fee Waiver,true,2026-02-23,Yes,2026-02-23
15728608,7237,Product Upgrade,true,2025-09-09,Yes,2025-09-09
15768881,7269,Cashback,true,2025-08-18,Yes,2025-08-18
15747974,7312,Fee Waiver,true,2025-02-09,Yes,2025-02-09
15576216,7373,Rate Discount,true,2025-03-26,Yes,2025-03-26
15757385,7550,Cashback,false,2025-09-18,No,2025-09-18
15668309,7723,Loyalty Bonus,false,2024-10-31,No,2024-10-31
15715667,981,Product Upgrade,false,2026-02-28,No,2026-02-28
15781619,offer_6185,Cashback,false,2026-08-26,No,2026-08-26
