customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15813132,1012,Cashback,"",2026-02-20,Unknown,2026-02-20
15690673,113,Cashback,false,2024-12-06,No,2024-12-06
15591130,1215,Product Upgrade,false,2024-09-29,No,2024-09-29
15681758,1298,Cashback,true,2025-02-02,Yes,2025-02-02
15701109,1314,Cashback,false,2025-06-21,No,2025-06-21
15664523,1365,Rate Discount,true,2025-03-02,Yes,2025-03-02
15739858,1556,Rate Discount,false,2025-08-22,No,2025-08-22
15659651,1569,Cashback,true,2025-05-08,Yes,2025-05-08
15776824,2026,Cashback,true,2026-07-27,Yes,2026-07-27
15801658,2447,Product Upgrade,false,2025-06-26,No,2025-06-26
15750874,2759,Product Upgrade,true,2026-02-22,Yes,2026-02-22
15782456,2943,Cashback,false,2026-06-25,No,2026-06-25
15593250,3288,Loyalty Bonus,true,2025-11-28,Yes,2025-11-28
15737571,3346,Cashback,false,2025-09-04,No,2025-09-04
15654562,3386,Product Upgrade,"",2026-04-23,Unknown,2026-04-23
15690021,3466,Rate Discount,true,2025-10-01,Yes,2025-10-01
15665861,3478,Rate Discount,true,2025-08-02,Yes,2025-08-02
15664498,3597,Fee Waiver,true,2026-04-05,Yes,2026-04-05
15585839,3615,Cashback,true,2025-08-22,Yes,2025-08-22
15625632,3988,Fee Waiver,true,2025-07-18,Yes,2025-07-18
15612524,4015,Rate Discount,true,2026-03-26,Yes,2026-03-26
15717056,4024,Product Upgrade,false,2025-01-08,No,2025-01-08
15707362,406,Loyalty Bonus,false,2025-05-29,No,2025-05-29
15592578,4094,Rate Discount,true,2026-05-27,Yes,2026-05-27
15586135,4130,Product Upgrade,true,2025-07-20,Yes,2025-07-20
15591286,4216,Loyalty Bonus,"",2025-05-23,Unknown,2025-05-23
15636700,4269,Rate Discount,false,2026-05-17,No,2026-05-17
15613772,432,Loyalty Bonus,false,2024-09-08,No,2024-09-08
15777784,4478,Loyalty Bonus,true,2026-04-20,Yes,2026-04-20
15625494,4823,Cashback,"",2025-04-03,Unknown,2025-04-03
15579892,4830,Rate Discount,false,2025-08-21,No,2025-08-21
15709741,5415,Fee Waiver,false,2025-03-07,No,2025-03-07
15605059,5471,Product Upgrade,false,2025-08-06,No,2025-08-06
15754605,584,Fee Waiver,true,2025-09-10,Yes,2025-09-10
15575430,6023,Fee Waiver,false,2024-09-15,No,2024-09-15
15615176,6038,Rate Discount,false,2025-06-12,No,2025-06-12
15572361,6109,Loyalty Bonus,true,2025-04-10,Yes,2025-04-10
15598586,6125,Product Upgrade,true,2026-08-12,Yes,2026-08-12
15614168,6208,Rate Discount,false,2025-10-02,No,2025-10-02
15764491,6319,Cashback,false,2026-01-08,No,2026-01-08
15634373,6976,Loyalty Bonus,true,2026-08-14,Yes,2026-08-14
15812647,offer_4462,Cashback,false,2025-10-28,No,2025-10-28
