customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15630241,1691,Cashback,true,2025-01-15,Yes,2025-01-15
15730738,1920,Product Upgrade,false,2025-01-18,No,2025-01-18
15569571,2059,Product Upgrade,false,2025-09-26,No,2025-09-26
15729763,2078,Fee Waiver,false,2026-06-19,No,2026-06-19
15776348,2398,Fee Waiver,false,2026-08-26,No,2026-08-26
15575691,3291,Rate Discount,true,2025-03-17,Yes,2025-03-17
15631359,3443,Loyalty Bonus,false,2025-05-15,No,2025-05-15
15784361,4005,Fee Waiver,true,2025-01-24,Yes,2025-01-24
15581237,4411,Product Upgrade,false,2025-02-08,No,2025-02-08
15730345,4604,Fee Waiver,false,2025-11-02,No,2025-11-02
15709604,4758,Loyalty Bonus,false,2026-05-13,No,2026-05-13
15664270,4761,Rate Discount,true,2025-04-11,Yes,2025-04-11
15713043,4768,Loyalty Bonus,true,2025-04-05,Yes,2025-04-05
15611644,4921,Product Upgrade,true,2025-06-25,Yes,2025-06-25
15626143,5188,Loyalty Bonus,true,2026-07-11,Yes,2026-07-11
15661249,522,Rate Discount,false,2026-02-17,No,2026-02-17
15750602,5406,Product Upgrade,false,2025-11-13,No,2025-11-13
15699637,572,Rate Discount,false,2024-11-25,No,2024-11-25
15771856,5853,Product Upgrade,false,2024-12-09,No,2024-12-09
15801072,5869,Cashback,true,2026-05-08,Yes,2026-05-08
15602043,6145,Rate Discount,false,2025-09-20,No,2025-09-20
15753895,6397,Loyalty Bonus,"",2025-06-02,Unknown,2025-06-02
15791533,6520,Product Upgrade,false,2024-11-03,No,2024-11-03
15690744,6664,Loyalty Bonus,true,2024-11-21,Yes,2024-11-21
15792453,6667,Loyalty Bonus,true,2025-09-23,Yes,2025-09-23
15582116,6713,Cashback,false,2026-06-24,No,2026-06-24
15567506,6781,Rate Discount,false,2026-03-13,No,2026-03-13
15647546,6826,Cashback,false,2025-05-08,No,2025-05-08
15783589,7446,Product Upgrade,false,2025-12-13,No,2025-12-13
15709447,7507,Cashback,true,2025-01-08,Yes,2025-01-08
15750407,7543,Rate Discount,true,2026-03-24,Yes,2026-03-24
15808971,7971,Rate Discount,true,2025-05-29,Yes,2025-05-29
15792360,820,Rate Discount,true,2024-11-22,Yes,2024-11-22
15623828,881,Rate Discount,true,2026-07-05,Yes,2026-07-05
15782219,918,Fee Waiver,true,2025-12-21,Yes,2025-12-21
15647301,937,Loyalty Bonus,false,2026-05-22,No,2026-05-22
15730038,990,Loyalty Bonus,false,2025-10-31,No,2025-10-31
15704788,offer_3610,Fee Waiver,true,2026-07-04,Yes,2026-07-04
