customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15613141,1089,Loyalty Bonus,false,2026-01-04,No,2026-01-04
15804516,1296,Product Upgrade,true,2025-07-01,Yes,2025-07-01
15586310,160,Rate Discount,false,2026-08-27,No,2026-08-27
15608886,1679,Loyalty Bonus,true,2024-12-31,Yes,2024-12-31
15780650,1747,Loyalty Bonus,true,2025-07-03,Yes,2025-07-03
15695492,1882,Loyalty Bonus,true,2025-05-23,Yes,2025-05-23
15570004,1932,Cashback,true,2025-01-05,Yes,2025-01-05
15652808,2017,Loyalty Bonus,true,2026-02-11,Yes,2026-02-11
15679651,2478,Product Upgrade,true,2026-05-03,Yes,2026-05-03
15589449,2576,Loyalty Bonus,false,2026-01-06,No,2026-01-06
15809263,2708,Loyalty Bonus,true,2025-11-29,Yes,2025-11-29
15725429,2749,Fee Waiver,true,2025-03-25,Yes,2025-03-25
15732268,3379,Product Upgrade,false,2024-09-05,No,2024-09-05
15632977,3429,Rate Discount,true,2025-07-08,Yes,2025-07-08
15596228,3447,Fee Waiver,false,2025-06-06,No,2025-06-06
15796167,3452,Cashback,false,2025-02-22,No,2025-02-22
15607314,3807,Loyalty Bonus,false,2026-05-22,No,2026-05-22
15810711,4698,Fee Waiver,true,2025-02-15,Yes,2025-02-15
15799910,4701,Loyalty Bonus,false,2024-09-24,No,2024-09-24
15723671,5210,Product Upgrade,true,2025-01-29,Yes,2025-01-29
15672432,5632,Fee Waiver,false,2025-12-01,No,2025-12-01
15682860,5653,Rate Discount,false,2024-12-04,No,2024-12-04
15732884,5744,Rate Discount,true,2025-01-05,Yes,2025-01-05
15586174,5972,Rate Discount,true,2025-04-15,Yes,2025-04-15
15611409,6021,Product Upgrade,false,2025-01-06,No,2025-01-06
15605827,6384,Loyalty Bonus,false,2025-02-02,No,2025-02-02
15757811,695,Loyalty Bonus,false,2025-12-07,No,2025-12-07
15649858,7166,Cashback,true,2025-04-18,Yes,2025-04-18
15790322,7637,Rate Discount,false,2025-05-18,No,2025-05-18
15797293,7805,Rate Discount,true,2025-11-06,Yes,2025-11-06
15686974,7921,Loyalty Bonus,false,2024-10-18,No,2024-10-18
15784042,7945,Rate Discount,false,2024-10-20,No,2024-10-20
15592389,8,Cashback,true,2024-12-23,Yes,2024-12-23
15569266,8017,Fee Waiver,true,2025-05-20,Yes,2025-05-20
