customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15806967,1158,Fee Waiver,true,2024-11-13,Yes,2024-11-13
15786199,1207,Fee Waiver,false,2026-05-16,No,2026-05-16
15755868,1304,Loyalty Bonus,true,2026-03-28,Yes,2026-03-28
15684269,1377,Cashback,true,2025-09-06,Yes,2025-09-06
15777639,1412,Loyalty Bonus,false,2025-11-01,No,2025-11-01
15699634,1496,Cashback,false,2025-05-28,No,2025-05-28
15611325,155,Cashback,false,2025-12-22,No,2025-12-22
15610056,1791,Rate Discount,false,2025-06-20,No,2025-06-20
15657342,1936,Product Upgrade,false,2025-12-30,No,2025-12-30
15760294,2016,Fee Waiver,false,2026-03-22,No,2026-03-22
15595324,2415,Fee Waiver,false,2025-04-06,No,2025-04-06
15710257,2436,Loyalty Bonus,true,2026-05-14,Yes,2026-05-14
15619407,2545,Fee Waiver,false,2024-09-03,No,2024-09-03
15748673,2812,Rate Discount,false,2025-02-23,No,2025-02-23
15665327,2988,Rate Discount,true,2025-05-11,Yes,2025-05-11
15726945,3145,Product Upgrade,true,2026-03-13,Yes,2026-03-13
15766166,3570,Loyalty Bonus,true,2026-01-21,Yes,2026-01-21
15709451,3863,Loyalty Bonus,true,2024-09-22,Yes,2024-09-22
15569670,3983,Cashback,true,2024-12-23,Yes,2024-12-23
15644692,3996,Cashback,true,2026-07-25,Yes,2026-07-25
15780432,4066,Cashback,false,2025-12-08,No,2025-12-08
15709474,4205,Fee Waiver,false,2025-12-13,No,2025-12-13
15709920,4730,Fee Waiver,false,2025-01-24,No,2025-01-24
15776223,483,Fee Waiver,true,2025-04-07,Yes,2025-04-07
15578546,5041,Product Upgrade,false,2025-02-16,No,2025-02-16
15646632,5096,Cashback,false,2025-11-28,No,2025-11-28
15755978,5179,Cashback,true,2024-12-23,Yes,2024-12-23
15579223,5377,Product Upgrade,true,2026-01-10,Yes,2026-01-10
15601627,5497,Product Upgrade,true,2026-02-08,Yes,2026-02-08
15805627,5799,Product Upgrade,false,2026-03-02,No,2026-03-02
15810723,5859,Loyalty Bonus,true,2026-07-21,Yes,2026-07-21
15716347,5904,Fee Waiver,"",2026-02-07,Unknown,2026-02-07
15637414,635,Fee Waiver,true,2026-04-04,Yes,2026-04-04
15576526,6423,Loyalty Bonus,true,2026-02-06,Yes,2026-02-06
15737489,6609,Cashback,true,2026-02-17,Yes,2026-02-17
15647570,6875,Rate Discount,false,2024-11-14,No,2024-11-14
15709135,6952,Product Upgrade,true,2025-12-09,Yes,2025-12-09
15704053,7791,Product Upgrade,false,2025-03-05,No,2025-03-05
15655274,851,Cashback,false,2025-10-21,No,2025-10-21
15759805,862,Product Upgrade,true,2024-12-30,Yes,2024-12-30
15706534,886,Fee Waiver,false,2025-03-19,No,2025-03-19
15762110,940,Cashback,false,2024-11-08,No,2024-11-08
