customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15715951,106,Fee Waiver,false,2026-03-19,No,2026-03-19
15814846,1180,Fee Waiver,false,2025-12-18,No,2025-12-18
15757648,1450,Product Upgrade,true,2025-08-04,Yes,2025-08-04
15613172,158,Cashback,false,2025-08-11,No,2025-08-11
15752488,1789,Cashback,false,2025-02-18,No,2025-02-18
15648005,1869,Loyalty Bonus,false,2025-03-28,No,2025-03-28
15625623,2032,Product Upgrade,false,2026-03-22,No,2026-03-22
15654106,2053,Cashback,false,2026-02-18,No,2026-02-18
15668347,2244,Fee Waiver,false,2025-10-04,No,2025-10-04
15675949,2445,Fee Waiver,false,2026-05-20,No,2026-05-20
15619407,2544,Fee Waiver,false,2026-06-10,No,2026-06-10
15614687,2876,Rate Discount,true,2025-08-24,Yes,2025-08-24
15626882,2879,Cashback,false,2025-04-20,No,2025-04-20
15748696,2968,Fee Waiver,true,2024-10-14,Yes,2024-10-14
15813697,3025,Fee Waiver,true,2024-10-28,Yes,2024-10-28
15792180,3225,Fee Waiver,true,2025-03-11,Yes,2025-03-11
15756481,3435,Fee Waiver,false,2025-01-03,No,2025-01-03
15796231,3697,Product Upgrade,true,2026-01-18,Yes,2026-01-18
15758050,3812,Product Upgrade,false,2024-12-08,No,2024-12-08
15733797,402,Product Upgrade,false,2025-11-06,No,2025-11-06
15614716,4149,Cashback,true,2026-03-14,Yes,2026-03-14
15650575,4283,Loyalty Bonus,false,2025-01-01,No,2025-01-01
15760521,4516,Product Upgrade,true,2024-09-13,Yes,2024-09-13
15682048,457,Rate Discount,false,2026-04-21,No,2026-04-21
15608873,4716,Loyalty Bonus,true,2025-09-05,Yes,2025-09-05
15654878,5066,Rate Discount,true,2025-02-14,Yes,2025-02-14
15635197,5201,Loyalty Bonus,false,2026-04-07,No,2026-04-07
15629390,5385,Loyalty Bonus,true,2026-03-07,Yes,2026-03-07
15799925,5456,Cashback,false,2026-04-19,No,2026-04-19
15811927,5509,Cashback,false,2025-06-27,No,2025-06-27
15809837,5719,Rate Discount,false,2025-02-03,No,2025-02-03
15709252,5741,Loyalty Bonus,false,2024-12-31,No,2024-12-31
15611189,6014,Cashback,false,2026-03-28,No,2026-03-28
15621457,6279,Product Upgrade,true,2025-12-24,Yes,2025-12-24
15638424,67,Cashback,true,2025-12-22,Yes,2025-12-22
15692931,6748,Loyalty Bonus,false,2025-02-13,No,2025-02-13
15731815,811,Fee Waiver,true,2025-09-28,Yes,2025-09-28
