customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15591100,107,Loyalty Bonus,true,2026-08-06,Yes,2026-08-06
15600781,110,Loyalty Bonus,false,2024-10-10,No,2024-10-10
15716822,1185,Product Upgrade,false,2026-04-07,No,2026-04-07
15741728,1269,Product Upgrade,true,2025-10-24,Yes,2025-10-24
15617603,1375,Product Upgrade,false,2025-01-14,No,2025-01-14
15792008,2396,Product Upgrade,true,2024-11-06,Yes,2024-11-06
15784097,2795,Cashback,true,2026-07-22,Yes,2026-07-22
15713370,2811,Rate Discount,false,2025-02-13,No,2025-02-13
15601796,3003,Product Upgrade,false,2024-10-16,No,2024-10-16
15576094,3153,Rate Discount,false,2026-02-27,No,2026-02-27
15732307,3248,Rate Discount,false,"",No,1900-01-01
15599869,3446,Fee Waiver,false,2025-12-19,No,2025-12-19
15716186,372,Rate Discount,false,2024-10-12,No,2024-10-12
15665008,3771,Product Upgrade,true,2026-06-07,Yes,2026-06-07
15596962,4018,Cashback,false,2025-12-14,No,2025-12-14
15728564,4323,Loyalty Bonus,true,2024-12-11,Yes,2024-12-11
15811200,4389,Cashback,false,2026-06-22,No,2026-06-22
15674765,4466,Product Upgrade,true,2025-09-03,Yes,2025-09-03
15602479,4702,Fee Waiver,false,2025-02-27,No,2025-02-27
15574237,5282,Fee Waiver,true,2025-09-26,Yes,2025-09-26
15579526,5503,Loyalty Bonus,false,2026-04-08,No,2026-04-08
15784844,554,Fee Waiver,true,2024-11-24,Yes,2024-11-24
15711889,565,Cashback,true,2025-07-04,Yes,2025-07-04
15603683,5701,Product Upgrade,true,2026-04-05,Yes,2026-04-05
15811742,5880,Product Upgrade,true,2026-03-28,Yes,2026-03-28
15613962,6315,Cashback,true,2025-07-26,Yes,2025-07-26
15636551,6559,Rate Discount,false,2025-04-13,No,2025-04-13
15584899,6655,Cashback,true,2026-04-01,Yes,2026-04-01
15617538,6745,Product Upgrade,false,2026-01-19,No,2026-01-19
15717770,6956,Rate Discount,false,2026-05-04,No,2026-05-04
15699524,7087,Product Upgrade,false,2024-09-07,No,2024-09-07
15809100,726,Loyalty Bonus,false,2025-09-06,No,2025-09-06
15747288,7295,Loyalty Bonus,false,2024-10-15,No,2024-10-15
15606097,7325,Rate Discount,false,2025-12-31,No,2025-12-31
15802368,7326,Fee Waiver,true,2024-12-21,Yes,2024-12-21
15650244,7399,Fee Waiver,true,2025-08-29,Yes,2025-08-29
15641389,7505,Fee Waiver,false,2025-01-21,No,2025-01-21
15601857,7529,Rate Discount,false,2025-03-09,No,2025-03-09
15772421,7867,Fee Waiver,true,2026-08-04,Yes,2026-08-04
15692744,892,Rate Discount,false,2026-01-21,No,2026-01-21
