customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15657085,1170,Product Upgrade,true,2025-04-18,Yes,2025-04-18
15724944,135,Fee Waiver,false,2025-06-21,No,2025-06-21
15596397,1426,Rate Discount,false,2025-07-08,No,2025-07-08
15587562,156,Product Upgrade,false,2024-10-17,No,2024-10-17
15685706,1739,Rate Discount,true,2024-09-16,Yes,2024-09-16
15612087,190,Cashback,false,2025-07-28,No,2025-07-28
15613326,1955,Fee Waiver,true,2025-03-16,Yes,2025-03-16
15599301,2143,Loyalty Bonus,true,2026-01-09,Yes,2026-01-09
15606274,2362,Cashback,true,2024-12-15,Yes,2024-12-15
15733883,2370,Rate Discount,true,2026-06-10,Yes,2026-06-10
15705298,2593,Loyalty Bonus,true,2025-08-12,Yes,2025-08-12
15706071,2665,Cashback,false,2025-04-25,No,2025-04-25
15724527,2672,Fee Waiver,false,2025-07-24,No,2025-07-24
15636624,288,Cashback,false,2026-04-26,No,2026-04-26
15613216,3004,Loyalty Bonus,true,2025-01-15,Yes,2025-01-15
15633950,303,Rate Discount,true,2025-08-09,Yes,2025-08-09
15667889,3109,Cashback,false,2025-09-16,No,2025-09-16
15693322,3322,Loyalty Bonus,false,2026-07-06,No,2026-07-06
15620505,338,Fee Waiver,true,2025-05-09,Yes,2025-05-09
15670103,3410,Fee Waiver,true,2026-07-08,Yes,2026-07-08
15716619,3861,Fee Waiver,true,2025-07-19,Yes,2025-07-19
15717879,4100,Loyalty Bonus,false,2026-04-08,No,2026-04-08
15684171,44,Cashback,false,2024-12-11,No,2024-12-11
15628893,4491,Fee Waiver,false,2026-05-16,No,2026-05-16
15778897,5012,Fee Waiver,false,2025-04-17,No,2025-04-17
15674637,5100,Cashback,false,2025-12-12,No,2025-12-12
15598097,5207,Loyalty Bonus,true,2026-01-04,Yes,2026-01-04
15752846,5212,Fee Waiver,true,2026-05-09,Yes,2026-05-09
15775797,5231,Fee Waiver,true,2024-10-04,Yes,2024-10-04
15700946,5239,Loyalty Bonus,true,2024-09-26,Yes,2024-09-26
15596074,5452,Loyalty Bonus,false,2025-01-07,No,2025-01-07
15629273,6175,Rate Discount,false,2026-08-04,No,2026-08-04
15777616,6190,Loyalty Bonus,true,2025-11-29,Yes,2025-11-29
15734737,6589,Product Upgrade,true,2024-09-02,Yes,2024-09-02
15813645,6659,Rate Discount,false,2024-10-24,No,2024-10-24
15808566,7132,Product Upgrade,false,2024-11-18,No,2024-11-18
15659002,7331,Loyalty Bonus,true,2026-01-02,Yes,2026-01-02
15792650,7366,Fee Waiver,true,2026-05-06,Yes,2026-05-06
15800961,7524,Cashback,true,2025-05-03,Yes,2025-05-03
15613787,7599,Cashback,true,2026-02-28,Yes,2026-02-28
15646366,7787,Rate Discount,false,2026-01-14,No,2026-01-14
15753337,779,Fee Waiver,false,2024-12-26,No,2024-12-26
15623143,7838,Rate Discount,false,2025-11-23,No,2025-11-23
15719348,957,Cashback,false,2025-08-13,No,2025-08-13
