customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15613471,1467,Product Upgrade,true,2024-11-24,Yes,2024-11-24
15747222,1495,Product Upgrade,false,2025-08-15,No,2025-08-15
15635597,1596,Cashback,false,2025-02-22,No,2025-02-22
15678146,1638,Fee Waiver,false,2025-01-03,No,2025-01-03
15673578,1684,Loyalty Bonus,true,2026-01-08,Yes,2026-01-08
15664881,1718,Cashback,false,2025-04-04,No,2025-04-04
15614934,1902,Rate Discount,false,2025-08-04,No,2025-08-04
15663885,2101,Fee Waiver,false,2025-02-01,No,2025-02-01
15813844,212,Cashback,true,2024-11-10,Yes,2024-11-10
15611105,2172,Rate Discount,true,2025-01-24,Yes,2025-01-24
15743714,2829,Rate Discount,true,2026-03-28,Yes,2026-03-28
15632324,2881,Loyalty Bonus,true,2026-06-15,Yes,2026-06-15
15729689,2959,Rate Discount,true,2025-11-17,Yes,2025-11-17
15763148,3088,Fee Waiver,true,2024-09-07,Yes,2024-09-07
15690452,346,Cashback,true,2025-05-19,Yes,2025-05-19
15742886,4129,Cashback,true,2024-12-13,Yes,2024-12-13
15602909,4260,Loyalty Bonus,true,2025-05-15,Yes,2025-05-15
15580701,4324,Product Upgrade,false,2026-05-30,No,2026-05-30
15669664,4340,Product Upgrade,false,2026-06-11,No,2026-06-11
15745623,4766,Cashback,true,2026-01-21,Yes,2026-01-21
15739803,480,Loyalty Bonus,true,2026-07-07,Yes,2026-07-07
15764927,5166,Fee Waiver,false,2024-10-10,No,2024-10-10
15655252,5347,Loyalty Bonus,false,2025-12-02,No,2025-12-02
15629390,5386,Product Upgrade,false,2025-03-30,No,2025-03-30
15671293,5948,Rate Discount,false,2025-01-28,No,2025-01-28
15751227,6343,Rate Discount,false,2024-10-22,No,2024-10-22
15795737,6434,Fee Waiver,true,2025-07-19,Yes,2025-07-19
15643487,7294,Loyalty Bonus,true,2026-01-12,Yes,2026-01-12
15780215,7457,Fee Waiver,false,2025-02-22,No,2025-02-22
15782390,757,Product Upgrade,true,2025-09-10,Yes,2025-09-10
15593778,7665,Loyalty Bonus,true,2026-01-30,Yes,2026-01-30
