customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15803526,104,Loyalty Bonus,true,2024-10-26,Yes,2024-10-26
15811236,1346,Product Upgrade,false,2026-04-03,No,2026-04-03
15799031,1566,Loyalty Bonus,false,2026-08-23,No,2026-08-23
15759021,1947,Rate Discount,true,2026-03-24,Yes,2026-03-24
15812628,2213,Fee Waiver,"",2026-07-19,Unknown,2026-07-19
15646817,2283,Rate Discount,false,2024-11-01,No,2024-11-01
15750803,229,Fee Waiver,false,2025-10-28,No,2025-10-28
15699550,2290,Cashback,true,2025-01-18,Yes,2025-01-18
15668893,244,Loyalty Bonus,true,2025-07-30,Yes,2025-07-30
15626144,246,Loyalty Bonus,true,2026-04-15,Yes,2026-04-15
15741094,2470,Cashback,false,2026-02-20,No,2026-02-20
15664907,2625,Fee Waiver,true,2026-02-13,Yes,2026-02-13
15583850,3599,Fee Waiver,true,2026-04-11,Yes,2026-04-11
15692443,3626,Cashback,true,2025-09-17,Yes,2025-09-17
15620111,3850,Rate Discount,false,2024-09-11,No,2024-09-11
15575935,3954,Rate Discount,false,2025-01-07,No,2025-01-07
15706729,4085,Product Upgrade,false,2024-09-15,No,2024-09-15
15726032,413,Product Upgrade,true,2026-02-14,Yes,2026-02-14
15643426,4656,Rate Discount,true,2026-02-18,Yes,2026-02-18
15617419,4704,Product Upgrade,true,2026-05-07,Yes,2026-05-07
15657603,4706,Loyalty Bonus,false,2024-10-18,No,2024-10-18
15727198,4983,Loyalty Bonus,true,2025-01-11,Yes,2025-01-11
15651740,5264,Loyalty Bonus,false,2026-01-19,No,2026-01-19
15618363,5555,Cashback,false,2026-02-09,No,2026-02-09
15795690,5832,Product Upgrade,false,2025-01-21,No,2025-01-21
15649183,5898,Product Upgrade,true,2025-11-02,Yes,2025-11-02
15651280,60,Loyalty Bonus,false,2025-09-09,No,2025-09-09
15613673,6112,Fee Waiver,true,2025-01-03,Yes,2025-01-03
15712960,6320,Rate Discount,true,2025-05-03,Yes,2025-05-03
15572050,6526,Fee Waiver,false,2026-01-29,No,2026-01-29
15752137,657,Cashback,true,2025-07-06,Yes,2025-07-06
15803965,6658,Fee Waiver,false,2026-04-19,No,2026-04-19
15625716,6756,Loyalty Bonus,false,2025-08-28,No,2025-08-28
15755648,68,Cashback,false,2026-04-29,No,2026-04-29
15623858,6814,Fee Waiver,false,2025-05-22,No,2025-05-22
15695846,702,Rate Discount,true,2025-05-23,Yes,2025-05-23
15742019,7745,Loyalty Bonus,true,2025-06-19,Yes,2025-06-19
15640635,90,Loyalty Bonus,false,2025-07-24,No,2025-07-24
15724334,978,Rate Discount,true,2024-10-13,Yes,2024-10-13
