customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15661670,109,Rate Discount,false,2025-11-08,No,2025-11-08
15689514,1103,Rate Discount,true,2026-05-07,Yes,2026-05-07
15712543,123,Fee Waiver,true,2026-01-13,Yes,2026-01-13
15803749,1784,Cashback,true,2024-12-21,Yes,2024-12-21
15582714,1853,Product Upgrade,false,2025-12-28,No,2025-12-28
15631240,2067,Cashback,false,2025-01-12,No,2025-01-12
15645942,2089,Cashback,true,2025-11-26,Yes,2025-11-26
15576269,215,Cashback,false,2024-11-20,No,2024-11-20
15626787,2241,Loyalty Bonus,false,2026-04-10,No,2026-04-10
15591123,2248,Cashback,true,2026-05-19,Yes,2026-05-19
15738672,2292,Cashback,true,2026-03-06,Yes,2026-03-06
15787550,2598,Loyalty Bonus,true,2025-02-03,Yes,2025-02-03
15661936,2801,Cashback,true,2025-07-29,Yes,2025-07-29
15815428,3007,Product Upgrade,false,2026-06-19,No,2026-06-19
15692631,3513,Fee Waiver,true,2026-04-02,Yes,2026-04-02
15774192,3637,Fee Waiver,false,2025-12-01,No,2025-12-01
15637428,3908,Loyalty Bonus,true,2026-07-05,Yes,2026-07-05
15644572,396,Loyalty Bonus,true,2025-04-07,Yes,2025-04-07
15668104,4142,Loyalty Bonus,false,2024-09-03,No,2024-09-03
15588372,4504,Fee Waiver,true,2025-07-24,Yes,2025-07-24
15636820,4893,Fee Waiver,false,2025-03-11,No,2025-03-11
15707505,5093,Cashback,true,2026-08-03,Yes,2026-08-03
15749328,5252,Unknown,true,2025-04-27,Yes,2025-04-27
15678374,5337,Product Upgrade,true,2025-11-29,Yes,2025-11-29
15615477,5481,Product Upgrade,false,2025-09-28,No,2025-09-28
15686964,5489,Product Upgrade,true,2024-11-05,Yes,2024-11-05
15790254,5625,Cashback,false,2025-02-19,No,2025-02-19
15565996,5759,Rate Discount,false,2025-04-01,No,2025-04-01
15670646,5873,Fee Waiver,false,2025-12-10,No,2025-12-10
15702030,6102,Rate Discount,false,2025-05-21,No,2025-05-21
15680843,6192,Rate Discount,true,2025-12-22,Yes,2025-12-22
15600173,6256,Cashback,true,2026-08-25,Yes,2026-08-25
15804142,6564,Loyalty Bonus,false,2026-02-26,No,2026-02-26
15791342,6922,Loyalty Bonus,false,2026-03-10,No,2026-03-10
15790717,7068,Product Upgrade,true,2026-02-27,Yes,2026-02-27
15690330,7204,Loyalty Bonus,false,2024-10-25,No,2024-10-25
15791316,7257,Loyalty Bonus,true,2025-09-20,Yes,2025-09-20
15804357,7299,Product Upgrade,false,2025-07-25,No,2025-07-25
15688984,7302,Cashback,false,2025-11-26,No,2025-11-26
15763093,7467,Product Upgrade,false,2026-04-30,No,2026-04-30
15776558,7858,Cashback,false,2026-07-13,No,2026-07-13
15762937,900,Loyalty Bonus,true,2024-11-10,Yes,2024-11-10
15811327,954,Loyalty Bonus,false,2026-01-21,No,2026-01-21
15787035,offer_3639,Cashback,true,2025-02-02,Yes,2025-02-02
