customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15593331,1013,Rate Discount,true,2026-01-17,Yes,2026-01-17
15763612,1070,Fee Waiver,false,2024-10-03,No,2024-10-03
15718247,1334,Rate Discount,true,2025-03-04,Yes,2025-03-04
15596397,1427,Rate Discount,true,2026-01-23,Yes,2026-01-23
15794122,1455,Loyalty Bonus,true,2026-02-09,Yes,2026-02-09
15599722,1722,Product Upgrade,true,2025-06-21,Yes,2025-06-21
15654390,1888,Loyalty Bonus,false,2026-06-16,No,2026-06-16
15576126,2231,Cashback,true,2025-11-12,Yes,2025-11-12
15775662,2282,Cashback,false,2025-09-11,No,2025-09-11
15668460,2752,Rate Discount,true,2025-04-26,Yes,2025-04-26
15734609,2773,Fee Waiver,true,2026-07-17,Yes,2026-07-17
15641662,2814,Loyalty Bonus,false,2026-07-26,No,2026-07-26
15635285,2903,Cashback,false,2026-01-09,No,2026-01-09
15609704,2991,Rate Discount,true,2026-05-23,Yes,2026-05-23
15724251,3084,Loyalty Bonus,true,2026-02-03,Yes,2026-02-03
15568915,3105,Product Upgrade,true,2025-11-14,Yes,2025-11-14
15620123,3137,Fee Waiver,false,2025-09-18,No,2025-09-18
15659736,3191,Fee Waiver,true,2026-01-12,Yes,2026-01-12
15813894,3226,Rate Discount,true,2025-10-02,Yes,2025-10-02
15748327,3509,Rate Discount,true,2026-02-16,Yes,2026-02-16
15642160,3512,Product Upgrade,true,2025-03-28,Yes,2025-03-28
15658852,3663,Rate Discount,true,2026-04-25,Yes,2026-04-25
15782144,3770,Cashback,true,2026-05-23,Yes,2026-05-23
15575498,3879,Fee Waiver,true,2025-11-02,Yes,2025-11-02
15649793,3999,Fee Waiver,true,2026-02-04,Yes,2026-02-04
15567246,4305,Cashback,true,2025-02-07,Yes,2025-02-07
15691840,4582,Rate Discount,"",2026-01-13,Unknown,2026-01-13
15676707,4587,Product Upgrade,true,2024-11-27,Yes,2024-11-27
15640377,4659,Rate Discount,true,2025-08-26,Yes,2025-08-26
15671351,4693,Rate Discount,true,2024-09-10,Yes,2024-09-10
15625761,4949,Loyalty Bonus,false,2025-05-30,No,2025-05-30
15784099,5128,Fee Waiver,true,2024-12-24,Yes,2024-12-24
15581332,5303,Loyalty Bonus,true,2026-06-03,Yes,2026-06-03
15806922,5538,Cashback,true,2026-02-11,Yes,2026-02-11
15660390,5615,Cashback,true,2026-03-03,Yes,2026-03-03
15593959,5773,Rate Discount,false,2025-12-21,No,2025-12-21
15727299,597,Fee Waiver,false,2026-06-16,No,2026-06-16
15727811,6100,Fee Waiver,false,2025-09-14,No,2025-09-14
15707025,6308,Rate Discount,false,2025-12-13,No,2025-12-13
15690829,6453,Product Upgrade,true,2025-05-10,Yes,2025-05-10
15666197,6897,Cashback,false,2026-02-21,No,2026-02-21
15624993,7041,Loyalty Bonus,true,2025-11-29,Yes,2025-11-29
15599433,712,Unknown,false,2024-12-23,No,2024-12-23
15723153,7194,Product Upgrade,true,2024-09-21,Yes,2024-09-21
15671934,7490,Product Upgrade,true,2024-12-13,Yes,2024-12-13
15775826,7502,Product Upgrade,false,2025-11-18,No,2025-11-18
15699415,7639,Product Upgrade,true,2025-12-24,Yes,2025-12-24
15652981,7856,Rate Discount,true,2026-07-04,Yes,2026-07-04
15767954,85,Product Upgrade,false,2025-07-22,No,2025-07-22
