customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15768095,1532,Rate Discount,"",2025-03-19,Unknown,2025-03-19
15766765,1844,Product Upgrade,false,2025-12-11,No,2025-12-11
15642345,1892,Product Upgrade,false,2024-10-20,No,2024-10-20
15656912,1933,Loyalty Bonus,true,2026-03-24,Yes,2026-03-24
15693267,2040,Cashback,true,2025-04-08,Yes,2025-04-08
15621653,2054,Fee Waiver,"",2026-04-25,Unknown,2026-04-25
15727021,2076,Fee Waiver,true,2025-10-13,Yes,2025-10-13
15667190,2203,Product Upgrade,true,2025-01-07,Yes,2025-01-07
15626385,2296,Rate Discount,"",2025-09-29,Unknown,2025-09-29
15766609,2524,Product Upgrade,true,2026-08-05,Yes,2026-08-05
15676513,2677,Loyalty Bonus,false,2025-10-06,No,2025-10-06
15717937,3199,Cashback,false,2025-08-27,No,2025-08-27
15601659,3239,Loyalty Bonus,false,2026-02-10,No,2026-02-10
15748936,332,Product Upgrade,true,2026-06-05,Yes,2026-06-05
15633818,4474,Rate Discount,true,2026-02-12,Yes,2026-02-12
15754849,45,Fee Waiver,false,2024-10-20,No,2024-10-20
15673439,4854,Loyalty Bonus,false,2026-08-24,No,2026-08-24
15738588,4888,Product Upgrade,false,2025-05-26,No,2025-05-26
15714493,4923,Rate Discount,false,2026-04-01,No,2026-04-01
15697678,4997,Loyalty Bonus,true,2026-04-22,Yes,2026-04-22
15679429,5004,Cashback,true,2026-04-11,Yes,2026-04-11
15699515,5298,Loyalty Bonus,true,2026-04-13,Yes,2026-04-13
15692463,542,Loyalty Bonus,false,2026-05-12,No,2026-05-12
15798398,553,Loyalty Bonus,false,2026-04-01,No,2026-04-01
15647091,57,Loyalty Bonus,false,2026-01-04,No,2026-01-04
15694237,5793,Cashback,false,2025-12-15,No,2025-12-15
15811742,5881,Rate Discount,false,2024-11-27,No,2024-11-27
15768449,6087,Fee Waiver,false,2024-09-10,No,2024-09-10
15769980,6137,Fee Waiver,true,2025-01-17,Yes,2025-01-17
15652782,6306,Rate Discount,false,2025-04-05,No,2025-04-05
15623525,6534,Loyalty Bonus,true,2024-10-10,Yes,2024-10-10
15755521,6706,Loyalty Bonus,false,2026-02-01,No,2026-02-01
15649457,6858,Product Upgrade,false,2024-12-11,No,2024-12-11
15780966,6868,Fee Waiver,true,2025-07-31,Yes,2025-07-31
15689526,6935,Rate Discount,false,2026-06-13,No,2026-06-13
15766137,7025,Rate Discount,false,2025-05-14,No,2025-05-14
15578787,7126,Loyalty Bonus,false,2026-06-04,No,2026-06-04
15689594,7224,Rate Discount,false,2025-08-10,No,2025-08-10
15621021,7918,Product Upgrade,true,2025-07-27,Yes,2025-07-27
15673020,7954,Loyalty Bonus,false,2026-02-22,No,2026-02-22
15653037,7967,Fee Waiver,true,2025-12-14,Yes,2025-12-14
15729279,861,Cashback,true,2026-01-07,Yes,2026-01-07
15716134,947,Product Upgrade,false,2026-08-13,No,2026-08-13
