customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15714080,1285,Product Upgrade,true,2026-06-04,Yes,2026-06-04
15797389,1474,Cashback,false,2026-04-30,No,2026-04-30
15762268,1590,Fee Waiver,"",2025-07-22,Unknown,2025-07-22
15779064,1848,Cashback,true,2025-08-31,Yes,2025-08-31
15621210,1862,Fee Waiver,false,2026-04-29,No,2026-04-29
15715769,1985,Product Upgrade,false,2025-07-05,No,2025-07-05
15746139,2364,Rate Discount,true,2025-07-17,Yes,2025-07-17
15578738,2487,Cashback,false,2025-03-12,No,2025-03-12
15771855,2924,Fee Waiver,true,2026-08-11,Yes,2026-08-11
15566594,357,Loyalty Bonus,true,2026-01-28,Yes,2026-01-28
15719827,3629,Rate Discount,false,2026-06-27,No,2026-06-27
15697318,3645,Cashback,"",2025-03-19,Unknown,2025-03-19
15694518,3700,Product Upgrade,true,2024-11-20,Yes,2024-11-20
15580068,3866,Rate Discount,false,2025-01-09,No,2025-01-09
15732672,4105,Fee Waiver,"",2025-05-01,Unknown,2025-05-01
15572801,4572,Product Upgrade,false,2025-02-23,No,2025-02-23
15698703,4598,Cashback,true,2025-04-15,Yes,2025-04-15
15595766,463,Cashback,false,2026-05-08,No,2026-05-08
15725036,4634,Fee Waiver,true,"",Yes,1900-01-01
15737267,4708,Loyalty Bonus,false,2026-04-02,No,2026-04-02
15765532,4805,Fee Waiver,false,2025-09-26,No,2025-09-26
15791111,5113,Product Upgrade,true,2026-07-13,Yes,2026-07-13
15782608,5154,Rate Discount,false,2025-10-22,No,2025-10-22
15786078,5287,Fee Waiver,true,2025-01-30,Yes,2025-01-30
15666711,5395,Cashback,false,2026-02-12,No,2026-02-12
15644446,5617,Cashback,false,2025-05-19,No,2025-05-19
15697310,5752,Loyalty Bonus,true,2026-02-07,Yes,2026-02-07
15740458,5758,Product Upgrade,false,2026-03-13,No,2026-03-13
15773776,6029,Rate Discount,false,2026-08-18,No,2026-08-18
15666453,6285,Fee Waiver,false,2026-05-02,No,2026-05-02
15771154,6410,Fee Waiver,true,2025-08-10,Yes,2025-08-10
15781347,6649,Product Upgrade,false,2025-01-15,No,2025-01-15
15780140,750,Product Upgrade,false,2025-06-06,No,2025-06-06
15693814,766,Product Upgrade,true,2026-01-05,Yes,2026-01-05
15781689,7752,Loyalty Bonus,false,2025-07-14,No,2025-07-14
15736778,7823,Product Upgrade,true,2025-07-20,Yes,2025-07-20
15755731,7950,Fee Waiver,true,2025-08-19,Yes,2025-08-19
