customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15565701,1048,Product Upgrade,false,2026-03-14,No,2026-03-14
15811589,143,Loyalty Bonus,false,2025-09-19,No,2025-09-19
15777922,1447,Loyalty Bonus,true,2026-05-29,Yes,2026-05-29
15612109,1727,Loyalty Bonus,true,2026-03-21,Yes,2026-03-21
15751336,1944,Product Upgrade,true,2024-11-12,Yes,2024-11-12
15720671,2238,Fee Waiver,true,2026-02-16,Yes,2026-02-16
15757821,2865,Fee Waiver,true,2025-05-06,Yes,2025-05-06
15694450,3123,Product Upgrade,true,2025-12-14,Yes,2025-12-14
15796114,3201,Rate Discount,true,2025-08-25,Yes,2025-08-25
15677371,322,Rate Discount,true,2025-04-02,Yes,2025-04-02
15691061,3426,Cashback,true,2025-08-01,Yes,2025-08-01
15648479,3634,Loyalty Bonus,false,2025-07-30,No,2025-07-30
15718773,3841,Loyalty Bonus,false,2025-10-21,No,2025-10-21
15665168,4536,Fee Waiver,true,2026-05-06,Yes,2026-05-06
15649853,4679,Cashback,false,2025-08-17,No,2025-08-17
15769781,4938,Rate Discount,false,2025-08-19,No,2025-08-19
15576304,4984,Rate Discount,true,2024-10-10,Yes,2024-10-10
15574369,5159,Cashback,false,2025-10-09,No,2025-10-09
15636590,5564,Rate Discount,true,2024-10-09,Yes,2024-10-09
15813850,564,Unknown,false,2025-05-30,No,2025-05-30
15664610,567,Loyalty Bonus,false,2026-05-19,No,2026-05-19
15733602,6017,Cashback,true,2026-06-10,Yes,2026-06-10
15801817,6042,Cashback,true,2025-11-27,Yes,2025-11-27
15809909,6056,Loyalty Bonus,true,2025-04-08,Yes,2025-04-08
15712483,6075,Product Upgrade,false,2025-05-26,No,2025-05-26
15639252,6312,Product Upgrade,false,2025-05-17,No,2025-05-17
15660101,648,Cashback,false,2026-05-14,No,2026-05-14
15647333,6525,Product Upgrade,true,2025-09-16,Yes,2025-09-16
15635500,6561,Product Upgrade,false,2025-03-29,No,2025-03-29
15751032,6587,Loyalty Bonus,false,2024-09-30,No,2024-09-30
15580149,7057,Rate Discount,true,2026-05-15,Yes,2026-05-15
15630244,7070,Loyalty Bonus,true,2025-06-06,Yes,2025-06-06
15698792,7619,Rate Discount,false,2024-09-28,No,2024-09-28
15593773,777,Rate Discount,false,2025-06-10,No,2025-06-10
15724200,7881,Loyalty Bonus,false,2026-05-16,No,2026-05-16
15573086,849,Rate Discount,true,2024-11-19,Yes,2024-11-19
