customer_id,offer_id,offer_type,accepted,date_offered,accepted_flag,date_offered_key
15600882,10,Product Upgrade,false,2025-02-04,No,2025-02-04
15617934,1009,Cashback,true,2026-07-09,Yes,2026-07-09
15603846,1440,Unknown,true,2026-03-13,Yes,2026-03-13
15701096,2103,Cashback,false,2024-10-24,No,2024-10-24
15747503,2270,Cashback,false,2024-09-03,No,2024-09-03
15779862,2476,Fee Waiver,false,2026-04-14,No,2026-04-14
15720338,2934,Product Upgrade,true,2026-03-12,Yes,2026-03-12
15607748,3023,Product Upgrade,true,"",Yes,1900-01-01
15793042,3037,Fee Waiver,false,2025-06-04,No,2025-06-04
15670562,3075,Cashback,true,2026-08-07,Yes,2026-08-07
15585823,3091,Rate Discount,false,2026-07-21,No,2026-07-21
15720305,3168,Loyalty Bonus,false,2025-12-13,No,2025-12-13
15743673,3214,Product Upgrade,false,2026-07-20,No,2026-07-20
15566467,3602,Cashback,true,2025-09-08,Yes,2025-09-08
15581197,384,Fee Waiver,true,2026-02-19,Yes,2026-02-19
15715047,3991,Fee Waiver,false,2024-10-12,No,2024-10-12
15681705,420,Cashback,"",2025-07-20,Unknown,2025-07-20
15785547,4393,Cashback,"",2024-09-29,Unknown,2024-09-29
15678725,4468,Loyalty Bonus,true,2025-08-15,Yes,2025-08-15
15812850,4499,Fee Waiver,true,2026-08-29,Yes,2026-08-29
15786469,4751,Fee Waiver,false,2024-11-20,No,2024-11-20
15659064,5083,Fee Waiver,true,2024-10-05,Yes,2024-10-05
15810898,5229,Loyalty Bonus,false,2024-12-07,No,2024-12-07
15669262,5487,Fee Waiver,true,2026-03-30,Yes,2026-03-30
15625035,5490,Loyalty Bonus,false,2026-01-28,No,2026-01-28
15756538,5684,Product Upgrade,true,2025-10-05,Yes,2025-10-05
15692258,6142,Product Upgrade,true,2026-03-22,Yes,2026-03-22
15571940,6178,Cashback,false,2024-10-23,No,2024-10-23
15715512,6207,Fee Waiver,true,2025-09-09,Yes,2025-09-09
15693893,6232,Cashback,false,2024-09-26,No,2024-09-26
15713426,6342,Fee Waiver,true,2026-04-01,Yes,2026-04-01
15665180,6413,Fee Waiver,false,2025-01-13,No,2025-01-13
15752193,6484,Product Upgrade,true,2026-04-16,Yes,2026-04-16
15746035,6987,Rate Discount,false,2025-12-20,No,2025-12-20
15809057,7016,Fee Waiver,false,2024-12-28,No,2024-12-28
15624703,7130,Fee Waiver,false,2026-08-27,No,2026-08-27
15591628,7440,Cashback,false,2024-09-30,No,2024-09-30
15785024,7495,Loyalty Bonus,true,2025-07-03,Yes,2025-07-03
